Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
FRANCISCO TOMAZ TEIXEIRA;TOMAZ TEIXEIRA;Deputado Federal;1555;PMDB;Indeferido com recurso;PIAUI NO CORAÇÃO II
GILBERTO DA PAIXÃO FONSECA;PAIXÃO;Deputado Federal;1300;PT;Deferido;A VITÓRIA COM A FORÇA DO POVO
GONÇALO MANOEL DA SILVA;GONÇALINHO;Deputado Federal;3131;PHS;Aguardando julgamento;A VITÓRIA COM A FORÇA DO POVO
HALLYSSON FERREIRA DIAS MONTEIRO;HALLYSSON;Deputado Federal;1600;PSTU;Deferido;PSTU
HEITOR HUGO SANTOS DE ALMONDES;HEITOR ALMONDES;Deputado Federal;4400;PRP;Aguardando julgamento;A VITÓRIA COM A FORÇA DO POVO
HERACLITO DE SOUSA FORTES;HERACLITO;Deputado Federal;4036;PSB;Deferido com recurso;PIAUI NO CORAÇÃO II
HUGO NAPOLEÃO DO REGO NETO;HUGO NAPOLEÃO;Deputado Federal;5500;PSD;Deferido;PIAUI NO CORAÇÃO II
IDONEIL SANTANA MESQUITA;IDONEIL MESQUITA;Deputado Federal;1000;PRB;Deferido;PIAUI NO CORAÇÃO II
IRACEMA MARIA PORTELLA NUNES NOGUEIRA LIMA;IRACEMA PORTELLA;Deputado Federal;1111;PP;Deferido;A VITÓRIA COM A FORÇA DO POVO
IRACILDA DE CASTRO LEITE;IRACILDA LEITE;Deputado Federal;1530;PMDB;Renúncia;PIAUI NO CORAÇÃO II
JOAO ALVARES DE OLIVEIRA FILHO;JOAO MINEIRO;Deputado Federal;4420;PRP;Renúncia;A VITÓRIA COM A FORÇA DO POVO
JOÃO MARIANO DE SOUSA;J. MARIANO;Deputado Federal;1314;PT;Renúncia;A VITÓRIA COM A FORÇA DO POVO
JOÃO SABINO DOS SANTOS SOBRINHO;JOAO SABINO;Deputado Federal;4477;PRP;Renúncia;A VITÓRIA COM A FORÇA DO POVO
JOAQUIM DO NASCIMENTO SOUSA;JOAQUIM SOUSA;Deputado Federal;2525;DEM;Renúncia;PIAUI NO CORAÇÃO II
JOEL SOARES DE ARAÚJO;JOEL;Deputado Federal;4357;PV;Aguardando julgamento;POR UM PIAUÍ ÉTICO E SUSTENTÁVEL
JOSÉ AVELÁ PEREIRA COSTA;CORONEL  AVELAR;Deputado Federal;1717;PSL;Indeferido;PSL
JOSÉ AVELÁ PEREIRA COSTA;CORONEL AVELAR;Deputado Federal;1717;PSL;Renúncia;POR UM PIAUÍ ÉTICO E SUSTENTÁVEL
JOSÉ DE ANDRADE MAIA FILHO;MAINHA;Deputado Federal;7777;SD;Aguardando julgamento;A VITÓRIA COM A FORÇA DO POVO
JOSÉ DE RIBAMAR DE SOUSA ROCHA;JOSÉ RIBAMAR ROCHA;Deputado Federal;4334;PV;Deferido;POR UM PIAUÍ ÉTICO E SUSTENTÁVEL
JOSÉ FRANCISCO PAES LANDIM;PAES LANDIM;Deputado Federal;1410;PTB;Deferido;A VITÓRIA COM A FORÇA DO POVO
JOSE GERALDO ALENCAR FILHO;GERALDINHO;Deputado Federal;4000;PSB;Deferido;PIAUI NO CORAÇÃO II
JOSE HILMAR GOMES DA SILVA;HILMAR DO FRIGORIFICO;Deputado Federal;1011;PRB;Deferido;PIAUI NO CORAÇÃO II
JOSÉ JOÃO DA SILVA;JOSÉ JOÃO;Deputado Federal;3311;PMN;Aguardando julgamento;POR UM PIAUÍ ÉTICO E SUSTENTÁVEL
JOSÉ LUIZ DE SOUSA;ZE LUIZ;Deputado Federal;1113;PP;Renúncia;A VITÓRIA COM A FORÇA DO POVO
JOSÉ MARIA DO NASCIMENTO;ZEZÉ;Deputado Federal;2580;DEM;Deferido;PIAUI NO CORAÇÃO II
JOSE MILTON DA SILVA;MILTON;Deputado Federal;3699;PTC;Deferido;PIAUI NO CORAÇÃO II
JOSE REINALDO DA SILVA;JOSE REINALDO;Deputado Federal;1234;PDT;Deferido;PIAUI NO CORAÇÃO II
JOVENILIA ALVES DE OLIVEIRA MONTEIRO;JOVE OLIVEIRA;Deputado Federal;1414;PTB;Deferido;A VITÓRIA COM A FORÇA DO POVO
JULIA ALVES DE AQUINO;JULIA AQUINO;Deputado Federal;2010;PSC;Deferido;PSC
JULIO CESAR DE CARVALHO LIMA;JÚLIO CÉSAR;Deputado Federal;5555;PSD;Deferido;PIAUI NO CORAÇÃO II
JULLYANE ALVES TEIXEIRA;JULLYANE TEIXEIRA;Deputado Federal;1616;PSTU;Deferido;PSTU
