Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
GIULLIANO MAURICIO RÊGO ALVES;SANSEI MAURICIO;Senador 2º Suplente;544;PPL;Deferido;PPL
HARTEMES SILVA DE MESQUITA;HARTEMES SILVA;Senador 2º Suplente;200;PSC;Deferido;PSC
JOÃO GERVÁSIO DOS SANTOS NETO;GERVÁSIO DOS SANTOS;Senador 2º Suplente;160;PSTU;Deferido;PSTU
JONAS DOS SANTOS FILHO;WILSON MARTINS;Senador 2º Suplente;400;PSB;Renúncia;PIAUÍ NO CORAÇÃO
MARIA ALZENIR PORTO DA COSTA;ALZENIR PORTO;Senador 2º Suplente;141;PTB;Deferido;A VITÓRIA COM A FORÇA DO POVO
URBANO LOPES NEIVA EULÁLIO;URBANO EULÁLIO;Senador 2º Suplente;400;PSDB;Aguardando julgamento;PIAUÍ NO CORAÇÃO
WASHINGTON MILTON DO CARMO GOMES;WASHINGTON GOMES;Senador 2º Suplente;211;PCB;Indeferido;O PODER POPULAR NA CONSTRUÇÃO DO SOCIALISMO
