Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
ALÉCIO COSTA;ALÉCIO COSTA;Senador 2º Suplente;500;PSOL;Deferido;PSOL
FRANCISCO EVANGELISTA DE FREITAS JUNIOR;JÚNIOR EVANGELISTA;Senador 2º Suplente;145;PSDB;Deferido;A VONTADE DO POVO
GIVANILSON ROBERTO DA SILVA;PASTOR GIL;Senador 2º Suplente;360;PTC;Deferido;PTC
JOSEIZO LAURENTINO DE SOUZA;ZINHO;Senador 2º Suplente;900;PROS;Indeferido;PROS
LENILDO DIAS DE MORAIS;LENILDO MORAIS;Senador 2º Suplente;133;PT;Deferido;A FORÇA DO TRABALHO
LISSANDRO MATIAS SARAIVA;TANQUE;Senador 2º Suplente;161;PSTU;Indeferido;PSTU
MIGUEL FERREIRA DA SILVA;MIGUEL FERREIRA;Senador 2º Suplente;290;PCO;Não conhecimento do pedido;PCO
ROOSEVELT VITA;ROOSEVELT VITA;Senador 2º Suplente;155;PMDB;Aguardando julgamento;RENOVAÇÃO DE VERDADE
