Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
JOYCE DO NASCIMENTO MACENA;JOYCE MACENA;Deputado Federal;5480;PPL;Aguardando julgamento;A FORÇA DO TRABALHO 1
JUNIO BATISTA DE LIMA;JUNIO SOM;Deputado Federal;1910;PTN;Deferido;A VONTADE DO POVO I
LILIAN PALMEIRA COSTA;LILIAN PALMEIRA;Deputado Federal;5024;PSOL;Deferido;PSOL
LUCIVALDO DA SILVA CAITANO;MC VAVÁ O AMIGO DO TRÂNSITO;Deputado Federal;5477;PPL;Aguardando julgamento;A FORÇA DO TRABALHO 1
LUIZ ALBERTO DE CASTRO;LUIZ ALBERTO;Deputado Federal;1013;PRB;Indeferido;A VONTADE DO POVO I
LUIZ ALBUQUERQUE COUTO;LUIZ COUTO;Deputado Federal;1345;PT;Aguardando julgamento;A FORÇA DO TRABALHO 1
LUIZ ANTÔNIO LÚCIO RANGEL;GOBIRA;Deputado Federal;5000;PSOL;Deferido;PSOL
MANOEL ALVES DA SILVA JUNIOR;MANOEL JUNIOR;Deputado Federal;1515;PMDB;Aguardando julgamento;RENOVAÇÃO DE VERDADE
MARCIA FERREIRA DA SILVA;MÁRCIA;Deputado Federal;7001;PT do B;Aguardando julgamento;A VONTADE DO POVO I
MARCONDES IRAN BENEVIDES GADELHA;MARCONDES GADELHA;Deputado Federal;2020;PSC;Deferido;A VONTADE DO POVO I
MARCOS ANTONIO CARDOSO DA SILVA;SARGENTO MARCOS CARDOSO;Deputado Federal;9049;PROS;Aguardando julgamento;PROS
MARCOS ANTONIO RAMOS DA HORA;MARCO ANTONIO NEGRÃO ABENÇOADO;Deputado Federal;1919;PTN;Deferido;A VONTADE DO POVO I
MARIA AUXILIADORA SILVEIRA SANTOS;AUXI SILVEIRA;Deputado Federal;1511;PMDB;Aguardando julgamento;RENOVAÇÃO DE VERDADE
MARIA CARMÉN SILVA CAVALCANTI DE ALBUQUERQUE;CARMÉN CAVALCANTI;Deputado Federal;1525;PMDB;Aguardando julgamento;RENOVAÇÃO DE VERDADE
MARIA DAS GRAÇAS SANTIAGO SANTOS;MARIA DAS GRAÇAS;Deputado Federal;1301;PT;Aguardando julgamento;A FORÇA DO TRABALHO 1
MARIA JANETE GUEDES BELARMINO;JANETE GUEDES;Deputado Federal;5001;PSOL;Deferido;PSOL
MARIA MARTA LUCIA AIRES CAVALCANTE;MARTA;Deputado Federal;5019;PSOL;Aguardando julgamento;PSOL
MARIA SUELY ALVES DE OLIVEIRA SANTIAGO;SUELY SANTIAGO;Deputado Federal;1444;PTB;Aguardando julgamento;A VONTADE DO POVO I
MICHELLE PINTO ARAUJO;MICHELLE ARAUJO;Deputado Federal;1700;PSL;Aguardando julgamento;A FORÇA DO TRABALHO 1
NELMA MENDONÇA PEREIRA;NELMA MENDONÇA;Deputado Federal;1199;PP;Deferido;A VONTADE DO POVO I
NILTON CÉSAR DA SILVA;NILTON CÉSAR;Deputado Federal;3300;PMN;Indeferido;A VONTADE DO POVO I
ODON BEZERRA CAVALCANTI SOBRINHO;ODON BEZERRA;Deputado Federal;1333;PT;Aguardando julgamento;A FORÇA DO TRABALHO 1
PAULO ROBERTO AGOSTINHO MEIRELES;BETO MEIRELES;Deputado Federal;1234;PDT;Aguardando julgamento;A FORÇA DO TRABALHO 1
PEDRO OLIVEIRA CUNHA LIMA;PEDRO CUNHA LIMA;Deputado Federal;4510;PSDB;Deferido;A VONTADE DO POVO I
PEDRO PONTES DE ALCANTARA;PEDRO ABELHINHA;Deputado Federal;2840;PRTB;Aguardando julgamento;A FORÇA DO TRABALHO 1
PERCIVAL HENRIQUES DE SOUZA NETO;PERCIVAL;Deputado Federal;6565;PC do B;Aguardando julgamento;A FORÇA DO TRABALHO 1
PRISCILA SOUZA DE LIMA;PRISCILA LIMA;Deputado Federal;7013;PT do B;Renúncia;A VONTADE DO POVO I
RENAN PALMEIRA COSTA;RENAN PALMEIRA;Deputado Federal;5050;PSOL;Deferido;PSOL
RICARDO CARDOSO AGRA DE CASTRO;RICARDO AGRA;Deputado Federal;1311;PT;Aguardando julgamento;A FORÇA DO TRABALHO 1
ROBERTO LOPES BURITY;ROBERTO BURITY;Deputado Federal;4004;PSB;Aguardando julgamento;A FORÇA DO TRABALHO 1
ROBSON MARQUES XAVIER;SARGENTO XAVIER;Deputado Federal;9009;PROS;Aguardando julgamento;PROS
RÔMULO JOSÉ DE GOUVEIA;RÔMULO GOUVEIA;Deputado Federal;5555;PSD;Deferido;A VONTADE DO POVO I
SÁVIO SIMON DOS SANTOS SALVADOR;SÁVIO SALVADOR;Deputado Federal;1211;PDT;Aguardando julgamento;A FORÇA DO TRABALHO 1
SEVERINA BARBOSA DE OLIVEIRA;MARIA PARAÍBA;Deputado Federal;5510;PSD;Deferido;A VONTADE DO POVO I
SIDNEY MATIAS DE LIMA;SIDNEY LIMA;Deputado Federal;2777;PSDC;Deferido;A VONTADE DO POVO I
SÍLVIO ROBERTO CALAÇO;SÍLVIO CALAÇO;Deputado Federal;5005;PSOL;Deferido;PSOL
SIMONE DA SILVA LIMA;SIMONE LIMA;Deputado Federal;1307;PT;Aguardando julgamento;A FORÇA DO TRABALHO 1
TAINA DE ARAUJO ROMAO;TAINA;Deputado Federal;4405;PRP;Aguardando julgamento;A FORÇA DO TRABALHO 1
UBIRATAN PEREIRA DE OLIVEIRA;BIRA;Deputado Federal;1300;PT;Aguardando julgamento;A FORÇA DO TRABALHO 1
VALERIA BEZERRA GOMES;VALERIA BEZERRA;Deputado Federal;1444;PTB;Deferido;A VONTADE DO POVO I
VENEZIANO VITAL DO RÊGO SEGUNDO NETO;VENEZIANO;Deputado Federal;1510;PMDB;Aguardando julgamento;RENOVAÇÃO DE VERDADE
VITAL FARIAS;VITAL FARIAS;Deputado Federal;4023;PSB;Aguardando julgamento;A FORÇA DO TRABALHO 1
WALTER CORREIA DE BRITO NETO;WALTER BRITO NETO;Deputado Federal;1477;PTB;Deferido;A VONTADE DO POVO I
WASHINGTON JOSÉ PESSOA FURTADO RODRIGUES DINIZ;PROFESSOR WASHINGTON;Deputado Federal;4322;PV;Aguardando julgamento;A FORÇA DO TRABALHO 1
