Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
AGUIMAR JESUÍNO DA SILVA;AGUIMAR JENUÍNO;Senador;401;PSB;Deferido;PARTICIPAÇÃO POPULAR
ALDO MURO JUNIOR;ALDO MURO;Senador;271;PSDC;Deferido;PSDC
ANTÔNIO VIEIRA NETO;ANTÔNIO NETO;Senador;210;PCB;Aguardando julgamento;Construindo o Poder Popular: Goiás para os Trabalhadores
ELBER SAMPAIO;ELBER SAMPAIO;Senador;500;PSOL;Deferido;PSOL
MARINA PIGNATARO SANT'ANNA;MARINA SANT'ANNA;Senador;131;PT;Deferido;PT
RONALDO RAMOS CAIADO;RONALDO CAIADO;Senador;251;DEM;Deferido;AMOR POR GOIAS
VILMAR DA SILVA ROCHA;VILMAR ROCHA;Senador;551;PSD;Deferido;Garantia de um Futuro Melhor para Goiás
