Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
JOSÉ CARDOSO DA SILVA;CARDOSINHO;Deputado Federal;1315;PT;Deferido;PT
JOSE HENRIQUE DA SILVA;HENRIQUE PESSOA;Deputado Federal;3636;PTC;Indeferido;UNIDOS POR GOIAS
JOSÉ LÁZARO PEREIRA DE OLIVEIRA;ZÉ LÁZARO;Deputado Federal;1478;PTB;Deferido;Garantia de um Futuro Melhor para Goiás I
JOSE MARIO SCHREINER;JOSÉ MÁRIO SCHREINER;Deputado Federal;5555;PSD;Deferido;Garantia de um Futuro Melhor para Goiás I
JOSE ROBERTO GOMES DOS SANTOS;ROBERTO GOMES;Deputado Federal;4300;PV;Indeferido;UNIDOS POR GOIAS
JOSÉ SANTANA;JOSÉ SANTANA;Deputado Federal;4433;PRP;Deferido;PARTICIPAÇÃO POPULAR 1
JOSE SOLON DA SILVA;SOLON;Deputado Federal;3635;PTC;Renúncia;UNIDOS POR GOIAS
JOVAIR OLIVEIRA ARANTES;JOVAIR ARANTES;Deputado Federal;1414;PTB;Deferido;Garantia de um Futuro Melhor para Goiás I
JUCILENE PEREIRA BARROS;JUCILENE BARROS;Deputado Federal;5454;PPL;Deferido;AMOR POR GOIAS
JUESMAR GARCIADE OLIVEIRA;JOESMAR GARCIA;Deputado Federal;3680;PTC;Indeferido;UNIDOS POR GOIAS
JURACI FERREIRA DA SILVA;JURACI VIGILANTE;Deputado Federal;1736;PSL;Indeferido;UNIDOS POR GOIAS
KEZIA SOUSA BORGES;KEZIA BORGES;Deputado Federal;4400;PRP;Deferido;PARTICIPAÇÃO POPULAR 1
LAUDIMAR RODRIGUES DE GODOI;SOLDADO GODOI;Deputado Federal;3690;PTC;Indeferido;UNIDOS POR GOIAS
LAZARO ADELMO MENDONÇA;DR. ADELMO;Deputado Federal;1500;PMDB;Deferido;AMOR POR GOIAS
LAZARO LUCIANO DI FRANCO LIMA E SOUZA;LUCIANO LIMA;Deputado Federal;3645;PTC;Indeferido;UNIDOS POR GOIAS
LUCAS DE CASTRO SANTOS;LUCAS VERGÍLIO;Deputado Federal;7777;SD;Deferido;AMOR POR GOIAS
LUCIANA NUNES DO AMARAL CUNHA;LUCIANA AMARAL;Deputado Federal;4333;PV;Indeferido;UNIDOS POR GOIAS
LUIZ CARLOS VIEIRA TELES;LUIZ TELES;Deputado Federal;1790;PSL;Indeferido;UNIDOS POR GOIAS
MAGDA MOFATTO HON;MAGDA MOFATTO;Deputado Federal;2222;PR;Deferido;Garantia de um Futuro Melhor para Goiás I
MAGNO MARCIEL RAMOS;MAGNO RAMOS;Deputado Federal;3177;PHS;Indeferido;UNIDOS POR GOIAS
MARCELO DE OLIVEIRA;MARCELO DO SACOLÃO;Deputado Federal;2014;PSC;Deferido;PARTICIPAÇÃO POPULAR 1
MARCOS ABRAO RORIZ SOARES DE CARVALHO;MARCOS ABRÃO;Deputado Federal;2345;PPS;Deferido;Garantia de um Futuro Melhor para Goiás I
MARCOS ALBERTO DE SOUSA;MARCÃO DO JARDIM CANEDO;Deputado Federal;1971;PTN;Deferido;AMOR POR GOIAS
MARIA APARECIDA GOMES LIMA;CIDA DE GELO;Deputado Federal;3670;PTC;Indeferido;UNIDOS POR GOIAS
MARIA CARMELITA GOMES FERREIRA;CARMELITA GOMES;Deputado Federal;4570;PSDB;Deferido;Garantia de um Futuro Melhor para Goiás I
MARIA JOSE MARQUES COSTA;ZAZÁ;Deputado Federal;5055;PSOL;Deferido;PSOL
MARIA LUCIA PIMENTEL CAVALCANTE;LUCIA PIMENTEL;Deputado Federal;3132;PHS;Indeferido;UNIDOS POR GOIAS
MARIA SINARA LEITE;SINARA;Deputado Federal;1745;PSL;Indeferido;UNIDOS POR GOIAS
MARIA VERONEIDE DE OLIVEIRA;NEIDE REIS;Deputado Federal;5012;PSOL;Deferido;PSOL
