Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
JOÃO BATISTA DE QUEIROZ;JOAO RASGADO;Deputado Estadual;50560;PSOL;Deferido;FRENTE DE ESQUERDA SOCIALISTA
JOÃO BATISTA DE SOUZA PORTO;JOÃO DO CIPÓ;Deputado Estadual;65888;PC do B;Deferido;PC do B
JOÃO BATISTA DURSO;TATACAR;Deputado Estadual;43010;PV;Aguardando julgamento;MINAS AVANÇA
JOÃO BATISTA FERREIRA DOS PASSOS;JOÃO BATISTA;Deputado Estadual;65300;PC do B;Deferido;PC do B
JOAO BATISTA PEREIRA DOS SANTOS;PASTOR JOAO;Deputado Estadual;19100;PTN;Deferido;UMA SO MINAS
JOÃO BATISTA RODRIGUES;JOÃO BATISTA RODRIGUES;Deputado Estadual;12122;PDT;Aguardando julgamento;MINAS AVANÇA
JOÃO BOSCO;BOSCO;Deputado Estadual;70100;PT do B;Deferido;PT do B
JOAO CARLOS DA SILVA CRUZ;JOSE CARLOS CRUZ;Deputado Estadual;44800;PRP;Indeferido;SOU + MINAS
JOAO CARLOS RODRIGUES AMARAL;JOAO CARLOS AMARAL;Deputado Estadual;44200;PRP;Deferido;SOU + MINAS
JOÃO CÉSAR DA SILVA;JOÃO CÉSAR DA ESCOLA;Deputado Estadual;45889;PSDB;Deferido;A VOZ DE MINAS
JOAO CLEBER LINO;JOAO CLEBER;Deputado Estadual;70295;PT do B;Deferido;PT do B
JOÃO DE OLIVEIRA NETO;JOÃO NETO;Deputado Estadual;40363;PSB;Deferido;MINAS QUER MUDANÇA
JOÃO DOMINGOS FERRÃO;JOÃO FERRÃO;Deputado Estadual;51100;PEN;Deferido;SOU + MINAS
JOÃO GONÇALVES FILHO;JOÃO BAZAR;Deputado Estadual;33150;PMN;Deferido;PMN
JOÃO GUILHERME FERREIRA;GUILHERME CORRETOR;Deputado Estadual;70662;PT do B;Deferido;PT do B
JOAO IZAEL QUERINO COELHO;JOAO IZAEL QUERINO COELHO;Deputado Estadual;17022;PSL;Aguardando julgamento;MINAS MELHOR
JOÃO LEITE DA SILVA NETO;JOÃO LEITE;Deputado Estadual;45777;PSDB;Deferido;A VOZ DE MINAS
JOÃO LÚCIO MAGALHÃES BIFANO;JOÃO MAGALHÃES;Deputado Estadual;15133;PMDB;Deferido;MINAS PARA TODOS
JOÃO MARCOS GROSSI LOBO MARTINS;JOÃO MARCOS LOBO;Deputado Estadual;40222;PSB;Deferido;MINAS QUER MUDANÇA
JOÃO MOREIRA FILHO;JOÃO TORIBA;Deputado Estadual;21657;PCB;Deferido;PCB
JOÃO OSCAR DE SOUZA COSTA;JOÃO OSCAR;Deputado Estadual;31070;PHS;Deferido;SOU + MINAS
JOAO SANTOS DA SILVA;JOAO SANTOS;Deputado Estadual;19012;PTN;Aguardando julgamento;UMA SO MINAS
JOÃO VITOR XAVIER FAUSTINO;JOÃO VITOR XAVIER DA ITATIAIA;Deputado Estadual;45200;PSDB;Deferido;A VOZ DE MINAS
JOEL GOMES MOREIRA FILHO;JOEL MOREIRA FILHO;Deputado Estadual;36555;PTC;Deferido;MINAS MELHOR
JOELMA FERNANDES TEIXEIRA;JÔ DO PC DO B;Deputado Estadual;65001;PC do B;Deferido;PC do B
JOICE BÁRBARA SANTOS DE SÁ;JOICE BÁRBARA;Deputado Estadual;36022;PTC;Deferido;MINAS MELHOR
JONATHAN SANTIAGO COSTA DA SILVA;PROFESSOR JONATHAN SANTIAGO;Deputado Estadual;51900;PEN;Deferido;SOU + MINAS
JORGE ANTONIO DOS SANTOS;JORGE METALURGICO;Deputado Estadual;50050;PSOL;Aguardando julgamento;FRENTE DE ESQUERDA SOCIALISTA
JORGE BATISTA BENTO;JORGINHO;Deputado Estadual;36000;PTC;Deferido;MINAS MELHOR
JORGE RENÓ MOUALLEM;DR. JORGE;Deputado Estadual;14199;PTB;Deferido;AVANTE MINAS
JOSE ALVES RIBEIRO;ZE PRETO;Deputado Estadual;44610;PRP;Aguardando julgamento;SOU + MINAS
JOSE AMERICO LEÃO;JOSE AMÉRICO;Deputado Estadual;31031;PHS;Deferido;SOU + MINAS
JOSE ANASTACIO TELES;ZE ANASTACIO;Deputado Estadual;12614;PDT;Aguardando julgamento;MINAS AVANÇA
JOSE ANTONIO BARBOSA MACEDO;ZE ANTONIO DO CAMINHAZINHO;Deputado Estadual;70124;PT do B;Indeferido;PT do B
JOSÉ ANTÔNIO DE ALMEIDA;ZEZINHO;Deputado Estadual;45050;PSDB;Deferido;A VOZ DE MINAS
JOSÉ ANTÔNIO DOS SANTOS;JOSÉ ANTÔNIO-MARUJO;Deputado Estadual;12648;PDT;Aguardando julgamento;MINAS AVANÇA
JOSE AUGUSTO BERNARDES;ZULU;Deputado Estadual;21123;PCB;Deferido;PCB
JOSE AVIMAR RAMOS DA SILVA;ZEZINHO DA SILVA;Deputado Estadual;90100;PROS;Deferido;MINAS PARA TODOS
JOSE BERNARDO FIGUEIREDO;JOSÉ BERNARDO FIGUEIREDO;Deputado Estadual;14197;PTB;Deferido;AVANTE MINAS
JOSÉ BONIFÁCIO MOURÃO;MOURAO;Deputado Estadual;45123;PSDB;Deferido;A VOZ DE MINAS
JOSÉ CAETANO DE ARAÚJO FILHO;CAETANO DO ESCOLAR;Deputado Estadual;70963;PT do B;Deferido;PT do B
JOSE CARLOS DA SILVA;ZÉ COADOR;Deputado Estadual;23116;PPS;Deferido;A VOZ DE MINAS
JOSÉ CARLOS GONÇALVES DE SOUZA;LEÃO - JOSÉ CARLOS G SOUZA;Deputado Estadual;31415;PHS;Deferido;SOU + MINAS
JOSE CARLOS NEVES DE SOUZA;ZÉ CARLIN;Deputado Estadual;65110;PC do B;Deferido;PC do B
JOSE CARVALHO ALVIM;JOSE CARVALHO ALVIM;Deputado Estadual;20200;PSC;Deferido;MINAS MELHOR
JOSE CELIO DE ALVARENGA;CELINHO DO SINTTROCEL;Deputado Estadual;65112;PC do B;Deferido;PC do B
JOSÉ CESAR DE SOUSA VIEIRA;CESAR VIEIRA;Deputado Estadual;90800;PROS;Deferido;MINAS PARA TODOS
JOSÉ CUSTODIO PINTO;JOSE PINTO;Deputado Estadual;54222;PPL;Aguardando julgamento;MINAS QUER MUDANÇA
JOSE DA COSTA E SILVA;JOSE ACORDA BRASIL;Deputado Estadual;19008;PTN;Aguardando julgamento;UMA SO MINAS
JOSE DA SILVA RODRIGUES;JOSE RODRIGUES - O INDIO;Deputado Estadual;31510;PHS;Deferido;SOU + MINAS
JOSE DE FREITAS MAIA;ZÉ MAIA;Deputado Estadual;45205;PSDB;Deferido;A VOZ DE MINAS
