Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
ANGELA MARIA GOMES PORTELA;ANGELA PORTELA;Governador;13;PT;Deferido;É PRA FRENTE QUE SE ANDA
FRANCISCO DE ASSIS RODRIGUES;CHICO RODRIGUES;Governador;40;PSB;Deferido;RORAIMA UNIDA
HAMILTON CASTRO CAVALCANTE;HAMILTON;Governador;50;PSOL;Deferido;ALTERNATIVA DE ESQUERDA PARA RORAIMA
NEUDO RIBEIRO CAMPOS;NEUDO CAMPOS;Governador;11;PP;Aguardando julgamento;"SALVE RORAIMA"
