Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
IVANILDES DOS PASSOS VAZ;IVANILDES VAZ;Deputado Federal;4005;PSB;Aguardando julgamento;UM NOVO CAMINHO PARA  A BAHIA
IVANILSON GOMES DOS SANTOS;IVANILSON GOMES;Deputado Federal;4343;PV;Aguardando julgamento;JUNTOS SOMOS FORTES
JACI ALVES DA ROCHA FILHO;ACS JACI;Deputado Federal;5088;PSOL;Renúncia;PSOL
JACIÁRA ZÓZIMA DE OLIVEIRA SANTANA CHAGAS PARAISO;IRMÃ JACIARA;Deputado Federal;3604;PTC;Deferido;JUNTOS SOMOS FORTES
JACILENE JESUS DE SOUSA;JACILENE;Deputado Federal;5183;PEN;Indeferido;POR UMA BAHIA LIVRE E JUSTA
JACINTO AMORIM DE SOUSA;JACINTO DA BAHIA RADIALISTA;Deputado Federal;2845;PRTB;Deferido;POR UMA BAHIA LIVRE E JUSTA
JAILDA CONCEIÇÃO DOS SANTOS;JAILDA DA SAÚDE;Deputado Federal;1932;PTN;Deferido;UNIDOS POR UMA BAHIA MELHOR
JAMERSON LUIZ GONÇALVES DOS SANTOS;JAMERSON SANTOS;Deputado Federal;5090;PSOL;Deferido;PSOL
JANDIRA RODRIGUES DE SANTANA;JANDIRA RODRIGUES;Deputado Federal;4480;PRP;Deferido;JUNTOS SOMOS FORTES
JEFFSON GLAUD BARRETO DE OLIVEIRA;TUCA MAFREM, O JEFFSON;Deputado Federal;3699;PTC;Deferido;JUNTOS SOMOS FORTES
JOACY PINTO DE CARVALHO;JOACY DE CARVALHO;Deputado Federal;5116;PEN;Indeferido;POR UMA BAHIA LIVRE E JUSTA
JOAO ALCIDES REIS DE FREITAS;JOÃO ALCIDES;Deputado Federal;3615;PTC;Deferido;JUNTOS SOMOS FORTES
JOAO CARLOS BACELAR BATISTA;JOAO CARLOS BACELAR;Deputado Federal;1919;PTN;Aguardando julgamento;UNIDOS POR UMA BAHIA MELHOR
