Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
ALGACIR MIKALOVSKI;ALGACIR MIKALOVSKI;Deputado Estadual;10190;PRB;Aguardando julgamento;PARANÁ QUE SEGUE EM FRENTE
ALICIO MAFFRA FILHO;MAFFRA;Deputado Estadual;19190;PTN;Deferido;PTN
ALINE FATIMA ZATTERA;ALINE ZATTERA;Deputado Estadual;15443;PMDB;Aguardando julgamento;PMDB
ALINE SLEUTJES ROBERTO;ALINE SLEUTJES;Deputado Estadual;27000;PSDC;Aguardando julgamento;Educação e Trabalho com Sustentabilidade e Ação
ALISSON ANTHONY WANDSCHEER;ALISSON WANDSCHEER;Deputado Estadual;13455;PT;Aguardando julgamento;PARANÁ QUE SEGUE EM FRENTE
ALMIR BATISTA DOS SANTOS;ALMIR BATISTA;Deputado Estadual;14321;PTB;Aguardando julgamento;PTB
ALTAMIR SANSON;ALTAMIR SANSON;Deputado Estadual;20100;PSC;Deferido;PARANÁ MAIS FORTE
ALTIVIR ALVES DE OLIVEIRA;TIVINHO;Deputado Estadual;36376;PTC;Aguardando julgamento;PTC
ALYSSON LUIS DONAISKI;DONAISKI;Deputado Estadual;51156;PEN;Aguardando julgamento;Educação e Trabalho com Sustentabilidade e Ação
ALZIMARA CABREIRA FRAGA BACELLAR;ALZIMARA;Deputado Estadual;54054;PPL;Deferido;Paraná por Você
AMADO PIRES;AMADO BATISTA;Deputado Estadual;43055;PV;Deferido;Paraná por Você
AMALIA LIMA DE ALMEIDA;AMALIA;Deputado Estadual;14240;PTB;Deferido;PTB
AMANDA ESTEVÃO;PROFESSORA AMANDA ESTEVÃO;Deputado Estadual;43479;PV;Deferido;Paraná por Você
AMAURI DOLENGA DOS SANTOS;AMAURI SANTOS HORA DO RANGO;Deputado Estadual;14191;PTB;Deferido;PTB
ANA CAROLINA MELO MATOS CARRARA;ANA MATOS;Deputado Estadual;23823;PPS;Deferido;PPS
ANA CLAUDIA SABINO;ANNE SABINO;Deputado Estadual;55005;PSD;Deferido;PSD
ANA CLAUDIA VOLSKI;ANA VOLSKI;Deputado Estadual;15212;PMDB;Aguardando julgamento;PMDB
ANA DELANE SZMIDT;ANA DELANE;Deputado Estadual;19065;PTN;Deferido;PTN
ANA EULALIA E SILVA COSTA;ANA EULÁLIA;Deputado Estadual;43430;PV;Deferido;Paraná por Você
ANA MARIA DA CRUZ;ANA MARIA;Deputado Estadual;10099;PRB;Aguardando julgamento;PARANÁ QUE SEGUE EM FRENTE
ANA PAULA PIRES ELOI DE LIMA;ANA PAULA ELOI;Deputado Estadual;20268;PSC;Aguardando julgamento;PARANÁ MAIS FORTE
ANA PAULA VEIGA;ANA VEIGA;Deputado Estadual;54888;PPL;Aguardando julgamento;Paraná por Você
ANALISE BLANCKENBURG ALVES;ANALISE;Deputado Estadual;77999;SD;Deferido;SD
ANATERRA VIANA;ANATERRA VIANA;Deputado Estadual;13040;PT;Aguardando julgamento;PARANÁ QUE SEGUE EM FRENTE
ANDERSON LUIZ BUENO;ANDERSON (SABÃO);Deputado Estadual;54444;PPL;Deferido;Paraná por Você
ANDERSON RENAN PACHECO;RENAN PACHECO;Deputado Estadual;17284;PSL;Aguardando julgamento;PSL
ANDRE LUIZ PIOLI BERNASCKI;ANDRÉ PIOLI;Deputado Estadual;13015;PT;Deferido;PARANÁ QUE SEGUE EM FRENTE
ANDRE VINICIUS BUENO;ANDRE BUENO;Deputado Estadual;12612;PDT;Aguardando julgamento;PARANÁ QUE SEGUE EM FRENTE
ANDREIA CRISTINA DA SILVA ALVES;ANDRÉIA ALVES;Deputado Estadual;19115;PTN;Aguardando julgamento;PTN
ANDRESSA DE PAULA FERREIRA;ANDRESSA;Deputado Estadual;40178;PSB;Aguardando julgamento;Avança Paraná
ANGELLO AUGUSTO ROMÃO MANFRINATO;ANGELLO MANFRINATO - FÃO;Deputado Estadual;20520;PSC;Deferido;PARANÁ MAIS FORTE
ANICE NAGIB GAZZAOUI;ANICE;Deputado Estadual;13444;PT;Aguardando julgamento;PARANÁ QUE SEGUE EM FRENTE
ANIELLE RODRIGUES DA SILVA;ANIELLE RODRIGUES DA SILVA;Deputado Estadual;14344;PTB;Aguardando julgamento;PTB
ANTONIO ANNIBELLI NETO;ANIBELLI NETO;Deputado Estadual;15190;PMDB;Deferido;PMDB
ANTONIO ANTONHOLI;ANTONHOLI;Deputado Estadual;11456;PP;Deferido;PP-PMN
ANTONIO APARECIDO DAMAZO;ANTONIO DAMAZO;Deputado Estadual;17900;PSL;Aguardando julgamento;PSL
ANTONIO BASSI;ANTONIO BASSI;Deputado Estadual;14979;PTB;Deferido;PTB
ANTONIO BENEDITO FENELON;TONINHO DA FARMÁCIA;Deputado Estadual;20020;PSC;Deferido;PARANÁ MAIS FORTE
ANTONIO BORGES DOS REIS;BORGES DOS REIS;Deputado Estadual;20333;PSC;Deferido;PARANÁ MAIS FORTE
ANTONIO CARLOS DE MARIO;CARLOS DEMARIO;Deputado Estadual;15777;PMDB;Deferido;PMDB
ANTONIO CARLOS FERREIRA PADILHA;TONINHO PADILHA;Deputado Estadual;17051;PSL;Aguardando julgamento;PSL
ANTONIO CARLOS SALLES BELINATI;ANTONIO CARLOS BELINATI;Deputado Estadual;11789;PP;Deferido;PP-PMN
ANTONIO CARLOS SPERANDIO;SPERANDIO;Deputado Estadual;55001;PSD;Deferido;PSD
ANTONIO CLAUDIO FERREIRA DA CRUZ;CLAUDIO FERREIRA;Deputado Estadual;31123;PHS;Aguardando julgamento;Avança Paraná
ANTONIO FERNANDO SCANAVACCA;FERNANDO SCANAVACA;Deputado Estadual;12012;PDT;Aguardando julgamento;PARANÁ QUE SEGUE EM FRENTE
ANTONIO FLAVIO BORRI;FLAVIO BORRI;Deputado Estadual;45700;PSDB;Aguardando julgamento;Avança Paraná
ANTONIO LUIZ MARTINS DOS REIS;TONI REIS;Deputado Estadual;65123;PC do B;Aguardando julgamento;PARANÁ QUE SEGUE EM FRENTE
ANTONIO MARCOS COELHO;COELHO;Deputado Estadual;44789;PRP;Aguardando julgamento;PRP
ANTONIO MIGUEL PINTO NETO;POLICIAL MIGUEL;Deputado Estadual;17222;PSL;Deferido;PSL
ANTONIO NEGRÃO;TONINHO DA CAXIMBA;Deputado Estadual;19123;PTN;Aguardando julgamento;PTN
ANTONIO NERY RODRIGUES DA SILVA;TONINHO DO GAS;Deputado Estadual;36013;PTC;Aguardando julgamento;PTC
ANTONIO SERGIO CAMPANHA RIBEIRO;SERGINHO RIBEIRO;Deputado Estadual;22678;PR;Deferido;PARANÁ MAIS FORTE
ANTONIO TADEU VENERI;TADEU VENERI;Deputado Estadual;13131;PT;Aguardando julgamento;PARANÁ QUE SEGUE EM FRENTE
APARECIDO FONSECA DOS REIS;CIDINHO CABELEIREIRO;Deputado Estadual;50234;PSOL;Aguardando julgamento;PSOL
APARECIDO HERNANDEZ DEL MAZO;DEL MAZO;Deputado Estadual;27022;PSDC;Aguardando julgamento;Educação e Trabalho com Sustentabilidade e Ação
APARECIDO NUNES FLORENCIO;CIDE NUNES FLORENCIO;Deputado Estadual;19444;PTN;Deferido;PTN
ARAIDE LOURENÇO DOS SANTOS LIMA;ARAIDE LOURENÇO;Deputado Estadual;20062;PSC;Aguardando julgamento;PARANÁ MAIS FORTE
ARAMIS LINHARES SERPA;CORONEL SERPA;Deputado Estadual;43789;PV;Renúncia;Paraná por Você
ARI ANTONIO ALVES SOBRINHO;ARI NOMAX;Deputado Estadual;33123;PMN;Aguardando julgamento;PP-PMN
ARIELY FERNANDA CASAGRANDE;FERNANDA CASAGRANDE;Deputado Estadual;51515;PEN;Aguardando julgamento;Educação e Trabalho com Sustentabilidade e Ação
ARILDO OLIVEIRA MELO;AMENDOIM;Deputado Estadual;20046;PSC;Deferido;PARANÁ MAIS FORTE
ARILSON MAROLDI CHIORATO;ARILSON CHIORATO;Deputado Estadual;13000;PT;Aguardando julgamento;PARANÁ QUE SEGUE EM FRENTE
ARISTIDES ALVES RODRIGUES FILHO;DR. ARISTIDES;Deputado Estadual;23405;PPS;Deferido;PPS
ARMANDO DIADOSK;ARMANDO DIADOSK;Deputado Estadual;23213;PPS;Deferido;PPS
ARNOLDO BULLE;BULLE;Deputado Estadual;20023;PSC;Aguardando julgamento;PARANÁ MAIS FORTE
AROLDO DE MEIRA;MEIRA DO BOQUEIRÃO;Deputado Estadual;43023;PV;Deferido;Paraná por Você
AROLDO PEREIRA DE LIMA;AROLDINHO LIMA;Deputado Estadual;70070;PT do B;Deferido;PARANÁ MAIS FORTE
