Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
FRANCISCO NILTON DA CRUZ PINTO;NILTON PINTO;Deputado Estadual;27111;PSDC;Deferido;FRENTE SOCIAL LIBERAL DEMOCRATA CRISTÃ
FRANCISCO PAULO FONTENELE DE MEDEIROS;PAULO FONTENELE;Deputado Estadual;27027;PSDC;Deferido;FRENTE SOCIAL LIBERAL DEMOCRATA CRISTÃ
FRANCISCO RODRIGUES ANTROBOS;FRANCISCO ANTROBOS;Deputado Estadual;33725;PMN;Indeferido;PRODUZIR PARA EMPREGAR
FRANCISCO ROQUE DA COSTA;ROQUE DA PUBLICIDADE;Deputado Estadual;55800;PSD;Deferido;PSD
FRANCISCO SOTERO DOS SANTOS;KIM;Deputado Estadual;44445;PRP;Deferido;PRP
FRANCISCO VALDERLÁDIO DE ARAÚJO;FRANCISCO ARAÚJO;Deputado Estadual;10112;PRB;Aguardando julgamento;Frente Trabalhista Republicana Humanista Livre
FRANCISCO VIRGULINO DE ARAUJO SILVA;CHIQUINHO DIAS;Deputado Estadual;27147;PSDC;Deferido;FRENTE SOCIAL LIBERAL DEMOCRATA CRISTÃ
FRANESI DA SILVA RIBEIRO;FRANESI RIBEIRO;Deputado Estadual;25220;DEM;Deferido;PRODUZIR PARA EMPREGAR
GABRIELA RAMOS CAMARA;GRABRIELA CAMARA;Deputado Estadual;36123;PTC;Deferido;POR UM ACRE MELHOR II
GASPAR FERNANDES DE OLIVEIRA;GASPAR FERNANDES;Deputado Estadual;51113;PEN;Deferido;FRENTE POPULAR DO ACRE 5
GEHLEN DINIZ ANDRADE;GEHLEN DINIZ;Deputado Estadual;11111;PP;Deferido;PP
GERMANISIO FURTADO DO NASCIMENTO;GERMANISIO;Deputado Estadual;70123;PT do B;Deferido;POR UM ACRE MELHOR II
GERMANO CAVALCANTE DE OLIVEIRA;GERMANO DO ESPERANÇA;Deputado Estadual;11222;PP;Deferido;PP
GERMANO MARINO;GERMANO MARINO;Deputado Estadual;13224;PT;Deferido;FRENTE POPULAR DO ACRE 5
GERSINEIDE PESSOA CHAVES;GERSINEIDE;Deputado Estadual;31001;PHS;Deferido;Frente Trabalhista Republicana Humanista Livre
GESSE FERREIRA DO NASCIMENTO;GESSE VIGILANTE;Deputado Estadual;43800;PV;Deferido;PRODUZIR PARA EMPREGAR
GILBERTO CABRAL DE MOURA;GILBERTO CABRAL;Deputado Estadual;12777;PDT;Deferido;PDT
GILBERTO GIL GOUVEIA DINIZ;GILBERTO DINIZ;Deputado Estadual;70888;PT do B;Deferido;POR UM ACRE MELHOR II
GILDOMAR OLIVEIRA GOMES;CHARQUEIRO;Deputado Estadual;54444;PPL;Deferido;Frente Trabalhista Republicana Humanista Livre
GIOVANA LOPES CONDE;GIOVANA LOPES;Deputado Estadual;40240;PSB;Deferido;PSB
GLENN KELSON DA SILVA CASTRO;GLENN;Deputado Estadual;11799;PP;Deferido;PP
HEITOR ANDRADE DE MACEDO FILHO;HEITOR JUNIOR;Deputado Estadual;12300;PDT;Deferido;PDT
HELDER DE FREITAS MOREIRA;HELDER;Deputado Estadual;22500;PR;Deferido;Aliança Por Um Acre Melhor III
HELENO DE FARIAS DA FRANÇA;DR. HELENO;Deputado Estadual;12444;PDT;Deferido;PDT
