Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
CLARINDO RODRIGUES DE MORAES;CLARINDO MORAES;Deputado Estadual;12567;PDT;Aguardando julgamento;PDT
CLAUDEMIR DA SILVA ROSA;ADEMIR SILVA;Deputado Estadual;70484;PT do B;Aguardando julgamento;PT do B
CLAUDETE PINHEIRO DOS SANTOS;BETE SORRISO;Deputado Estadual;70200;PT do B;Aguardando julgamento;PT do B
CLAUDIA  REGINA LIMA RENTROIA;PROFESSORA CLÁUDIA RENTROIA;Deputado Estadual;20789;PSC;Aguardando julgamento;EM DEFESA DA FAMÍLIA
CLAUDIA BARRETO GOMES TOLEDO;CLAUDIA TOLEDO;Deputado Estadual;25220;DEM;Aguardando julgamento;PACTO PELO RIO DE JANEIRO E O BRASIL
CLAUDIA CORREA PINTO;CLAUDIA CORREA;Deputado Estadual;28102;PRTB;Aguardando julgamento;PARA MELHORAR TEM QUE MUDAR
CLAUDIA CRISTINA CABRAL DE MELLO RIOS DE LIMA;CLAUDIA MELLO;Deputado Estadual;17014;PSL;Aguardando julgamento;PSL
CLAUDIA DALLE ORE AZEVEDO;CLAUDIA AZEVEDO;Deputado Estadual;28171;PRTB;Aguardando julgamento;PARA MELHORAR TEM QUE MUDAR
CLAUDIA LINS LIMA LEAL;CLAUDIA LINS;Deputado Estadual;25858;DEM;Aguardando julgamento;PACTO PELO RIO DE JANEIRO E O BRASIL
CLAUDIA PIRES DE ALBUQUERQUE;CLAUDIA PIRES;Deputado Estadual;51855;PEN;Aguardando julgamento;PEN
CLAUDIA SIMAS DE ALMEIDA;CLAUDIA SIMAS;Deputado Estadual;28480;PRTB;Aguardando julgamento;PARA MELHORAR TEM QUE MUDAR
CLAUDIA VALENTINA DA CUNHA E SILVA;VALENTINA SOS;Deputado Estadual;22393;PR;Aguardando julgamento;PR E PROS
CLÁUDIA VALÉRIA DIAS DOS SANTOS DA SILVA;LELA REYS;Deputado Estadual;10336;PRB;Aguardando julgamento;PRB
CLAUDILEA DA SILVA;CLAUDILEA;Deputado Estadual;28311;PRTB;Aguardando julgamento;PARA MELHORAR TEM QUE MUDAR
CLAUDIO ANDRE DA SILVA;TIO CLAUDIO;Deputado Estadual;31991;PHS;Aguardando julgamento;PHS
CLÁUDIO DAMIÃO SANTOS PEREIRA;CLÁUDIO DAMIÃO;Deputado Estadual;13500;PT;Aguardando julgamento;PT
CLAUDIO JERÔNIMO DA SILVA;CLAUDIO SILVA;Deputado Estadual;10696;PRB;Aguardando julgamento;PRB
CLAUDIO LIMA DO NASCIMENTO;CLAUDINHO MURIQUI;Deputado Estadual;14477;PTB;Aguardando julgamento;JUNTOS PELO TRABALHISMO
CLAUDIO LUIZ PINTO DE SOUZA;PEIXE DO SAMBA;Deputado Estadual;17008;PSL;Aguardando julgamento;PSL
CLAUDIO MARCELO BORGES;CLAUDIO BORGES;Deputado Estadual;44224;PRP;Aguardando julgamento;PRP
CLAUDIO SCORZELLI RATTES;CLAUDIO RATTES;Deputado Estadual;90999;PROS;Aguardando julgamento;PR E PROS
CLAUDIO SIQUEIRA DE FREITAS;CLAUDIO FREITAS FILÉ;Deputado Estadual;65051;PC do B;Aguardando julgamento;PC do B
CLAUDIO VINICIUS RODRIGUES CERDEIRA;CLAUDIO CERDEIRA;Deputado Estadual;65777;PC do B;Aguardando julgamento;PC do B
CLAUDIONICE LOMEU;MULHER BAMBU;Deputado Estadual;15051;PMDB;Aguardando julgamento;PMDB
CLEBER DA SILVA FRAGA;CLEBINHO;Deputado Estadual;70432;PT do B;Aguardando julgamento;PT do B
CLEBER DOS ANJOS PIMENTEL;CLEBER PIMENTEL;Deputado Estadual;36948;PTC;Aguardando julgamento;EM DEFESA DA FAMÍLIA
CLEBER SANTOS DE ALMEIDA;ALMEIDA BOMBEIRO;Deputado Estadual;31091;PHS;Aguardando julgamento;PHS
CLEDSON DUTRA BARBOZA;CLEDSON DUTRA BARBOZA;Deputado Estadual;50234;PSOL;Aguardando julgamento;PSOL
CLEIBE MANGE ESTEVES;CLEIBE DO RIO;Deputado Estadual;77553;SD;Aguardando julgamento;SD
CLEIDIOMAR DE SOUZA GARIBALDI DE CARVALHO;CLEIDIOMAR GARIBALDI;Deputado Estadual;10153;PRB;Aguardando julgamento;PRB
CLEIO GASPAR DE SÁ FREIRE;SÁ FREIRE;Deputado Estadual;36999;PTC;Aguardando julgamento;EM DEFESA DA FAMÍLIA
CLÊNIO RICARDO CACHINA;QUININHA;Deputado Estadual;17965;PSL;Aguardando julgamento;PSL
CLEOMARES XAVIER DEVEZA;MARINHO;Deputado Estadual;25999;DEM;Aguardando julgamento;PACTO PELO RIO DE JANEIRO E O BRASIL
CLEUZA DA SILVA TAVARES;CLEUZA TAVARES;Deputado Estadual;27137;PSDC;Aguardando julgamento;UNIDOS PELA FAMILIA
CLEYTON CARLOS SILBERNAGEL;CLEYTON CORINGA;Deputado Estadual;40568;PSB;Aguardando julgamento;PSB
CORINA ROCHA SANTOS;CORINA ROCHA;Deputado Estadual;44829;PRP;Aguardando julgamento;PRP
COSMA MACENA DE ANDRADE;COSMINHA;Deputado Estadual;33133;PMN;Aguardando julgamento;UNIDOS PELA FAMILIA
COSME JOSÉ SALLES FILHO;DR. COSMINHO;Deputado Estadual;27321;PSDC;Aguardando julgamento;UNIDOS PELA FAMILIA
COSME LUIZ VIEIRA MELO;LUIS VIEIRA;Deputado Estadual;36226;PTC;Aguardando julgamento;EM DEFESA DA FAMÍLIA
CRISPIM ANDRÉ LOPES BARBOSA;PINHO;Deputado Estadual;40773;PSB;Aguardando julgamento;PSB
CRISTIANE QUEIROZ DA SILVA;CRISTIANE QUEIROZ;Deputado Estadual;27081;PSDC;Aguardando julgamento;UNIDOS PELA FAMILIA
CRISTIANO CORDEIRO DOS SANTOS;CRISTIANO DOS SANTOS;Deputado Estadual;13999;PT;Aguardando julgamento;PT
CRISTIANO COSTA DE OLIVEIRA;CRISTIANO COSTA;Deputado Estadual;31375;PHS;Aguardando julgamento;PHS
CRISTINA FERNANDES;CRISTINA XANGÔ;Deputado Estadual;25008;DEM;Aguardando julgamento;PACTO PELO RIO DE JANEIRO E O BRASIL
CRISTINA MARIA BEZERRA DA SILVA;CRIS BEZERRA;Deputado Estadual;22112;PR;Aguardando julgamento;PR E PROS
CRISTINA VILELLA DOS SANTOS;CRISTINA VILELLA;Deputado Estadual;44222;PRP;Aguardando julgamento;PRP
DAISY CALÁBRIA ZANATTA VALENTE DA SILVA;DAISY CALÁBRIA ZANATTA;Deputado Estadual;77027;SD;Aguardando julgamento;SD
DALILA DE BRITO FERREIRA;DALILA BRITO;Deputado Estadual;55100;PSD;Aguardando julgamento;PSD
