Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
ARMANDO DE QUEIROZ MONTEIRO NETO;ARMANDO MONTEIRO;Governador;14;PTB;Aguardando julgamento;PERNAMBUCO VAI MAIS LONGE
JAIR PEDRO DA SILVA;JAIR PEDRO;Governador;16;PSTU;Deferido;PSTU
JOSE CARLOS PANTALEAO DA SILVA;PANTALEÃO;Governador;29;PCO;Aguardando julgamento;PCO
JOSE GOMES DE SA NETO;ZÉ GOMES;Governador;50;PSOL;Deferido;MOBILIZAÇÃO POR PODER POPULAR
JOSE MIGUEL NETO;ZE MIGUEL;Governador;50;PSOL;Não conhecimento do pedido;PSOL
MIGUEL ANACLETO DA SILVA JUNIOR;MIGUEL ANACLETO;Governador;21;PCB;Deferido;PCB
PAULO HENRIQUE SARAIVA CÂMARA;PAULO CÂMARA;Governador;40;PSB;Deferido;Frente Popular de Pernambuco
