Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
AHGAIR ALVES DE ARAUJO;DR. ALVES;Governador;45;PSDB;Não conhecimento do pedido;FRENTE MUDA RONDÔNIA
CONFUCIO AIRES MOURA;CONFUCIO MOURA;Governador;15;PMDB;Deferido;RONDONIA NO CAMINHO CERTO
DIRLAINE JAQUELINE CASSOL;JAQUELINE CASSOL;Governador;22;PR;Deferido;O RESPEITO ESTA DE VOLTA
EXPEDITO GONÇALVES FERREIRA JUNIOR;EXPEDITO JÚNIOR;Governador;45;PSDB;Deferido;FRENTE MUDA RONDÔNIA
MARITON BENEDITO DE HOLANDA;PADRE TON;Governador;13;PT;Deferido;PT
NASCIMENTO ANTONIO DA SILVA;PIMENTA DE RONDONIA;Governador;50;PSOL;Deferido;FRENTE DE ESQUERDA PSOL/PSTU
