Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
SAULO ROBERTO FRANCO SANTAREM;SAULO FRANCO;Deputado Estadual;50123;PSOL;Aguardando julgamento;FRENTE DE ESQUERDA PSOL/PSTU
SEBASTIÃO FERREIRA SANTANA;SANTANA DA TV;Deputado Estadual;25777;DEM;Deferido;PSDB-DEM
SEBASTIÃO LEITÃO DE ARAÚJO;SABIÁ;Deputado Estadual;70070;PT do B;Deferido;A HORA DA MUDANÇA
SEBASTIÃO ROBERTO PINTO;TIÃO PINTO;Deputado Estadual;13777;PT;Indeferido;PT
SEVERINO DOS RAMOS MARCELINO DA SILVA;PASTOR SEVERINO RAMOS;Deputado Estadual;36012;PTC;Deferido;RONDÔNIA NO RUMO CERTO, DE NOVO
SHIRLEY NONATO DURÃES;SHIRLEY NONATO;Deputado Estadual;27120;PSDC;Deferido;FRENTE EM DEFESA DE RONDÔNIA
SIDNEI JOSE DOS SANTOS;SIDNEI SANTOS;Deputado Estadual;10500;PRB;Deferido;A HORA DA MUDANÇA
SIDNEY GARCIA TAVEIRA;SIDNEY GARCIA;Deputado Estadual;27500;PSDC;Aguardando julgamento;FRENTE EM DEFESA DE RONDÔNIA
SIDNEY ROBERTO BATISTA RAMOS;SIDNEY - BETO DA EFA;Deputado Estadual;13456;PT;Deferido;PT
SILVIA CRISTINA AMANCIO CHAGAS;SILVIA CRISTINA;Deputado Estadual;12000;PDT;Deferido;ALIANÇA PARA VITORIA
SILVIA LUCAS DA SILVA DIAS;SILVIA DIAS;Deputado Estadual;36136;PTC;Deferido;RONDÔNIA NO RUMO CERTO, DE NOVO
SILVIO LUIZ RODRIGUES RAMALHO;RAMALHO;Deputado Estadual;10190;PRB;Deferido;A HORA DA MUDANÇA
SIMONE CARLA DA SILVA SANTOS NEVES;PROFESSORA SIMONE CARLA;Deputado Estadual;40456;PSB;Deferido;JUNTOS SOMOS FORTES
SINVAL ANTONIO GONÇALVES;SINVAL ANTONIO GONÇALVES;Deputado Estadual;51111;PEN;Deferido;PSD, PEN E SD
SOLANGE DA SILVA GOMES;SOLANGE GOMES;Deputado Estadual;43990;PV;Renúncia;RONDÔNIA NO RUMO CERTO, DE NOVO
SOLANGE MENDES CODEÇO PEREIRA;SOLANGE PEREIRA;Deputado Estadual;15155;PMDB;Deferido;RONDONIA NO CAMINHO CERTO 2
STELLA MARI MARTONI;PROF. STELLA MARI;Deputado Estadual;22123;PR;Deferido;RONDÔNIA NO RUMO CERTO, DE NOVO
SUELI GONÇALVES LOREDO GOMES;SUELI GONÇALVES;Deputado Estadual;51932;PEN;Renúncia;PSD, PEN E SD
SUELY BERLAMINO DOS SANTOS;SUELY BERLAMINO;Deputado Estadual;27789;PSDC;Renúncia;FRENTE EM DEFESA DE RONDÔNIA
TAINAN ATANAZIO DE SOUZA;TAINAN DE SOUZA;Deputado Estadual;19444;PTN;Renúncia;RONDONIA NO CAMINHO CERTO 2
TELMA SANTOS DA CRUZ;DRA. TELMA;Deputado Estadual;13133;PT;Indeferido;PT
VALCLEI QUEIROZ DA SILVA;VAL PIAUI;Deputado Estadual;19789;PTN;Deferido;RONDONIA NO CAMINHO CERTO 2
VALDECI ADÃO LOPES;VALDECI LOPES;Deputado Estadual;10007;PRB;Deferido;A HORA DA MUDANÇA
VALDECI FERREIRA DA SILVA;VALDECIR DO MOTOTAXI;Deputado Estadual;13543;PT;Deferido;PT
VALDECI TEODORO DE OLIVEIRA;TERGON;Deputado Estadual;27333;PSDC;Deferido;FRENTE EM DEFESA DE RONDÔNIA
VALDECY CARVALHO ASSUNÇÃO;VALDECY ASSUNÇÃO;Deputado Estadual;51051;PEN;Deferido;PSD, PEN E SD
VALDIR FERMINO ROCHA;VAL EVENTOS;Deputado Estadual;50500;PSOL;Aguardando julgamento;FRENTE DE ESQUERDA PSOL/PSTU
VALDIR GONÇALVES DO PRADO;VALDIR DO PRADO;Deputado Estadual;70999;PT do B;Indeferido;A HORA DA MUDANÇA
VALDIR RIBEIRO DE OLIVEIRA;VALDIR OLIVEIRA;Deputado Estadual;10364;PRB;Deferido;A HORA DA MUDANÇA
VALDIVINO RODRIGUES DE ALMEIDA;VALDIVINO TUCURA;Deputado Estadual;44789;PRP;Deferido;ALIANÇA PARA VITORIA
VALDIZA SILVA FRANCO;VAL FRANCO;Deputado Estadual;27110;PSDC;Deferido;FRENTE EM DEFESA DE RONDÔNIA
VALDOMIRO LUCIO DOS SANTOS;VALDOMIRO;Deputado Estadual;25147;DEM;Deferido;PSDB-DEM
VALQUIMAR CARLOS VIANA;VALQUIMAR CARLOS;Deputado Estadual;27190;PSDC;Deferido;FRENTE EM DEFESA DE RONDÔNIA
VALTER GOMES DA SILVA;VALTER MOCRÉIA;Deputado Estadual;20111;PSC;Deferido;FRENTE EM DEFESA DE RONDÔNIA
VANDERLEI AMAURI GRAEBIN;VANDERLEI GRAEBIN;Deputado Estadual;77456;SD;Deferido;PSD, PEN E SD
VANDERLICE DOS SANTOS FERREIRA;VANDERLICE;Deputado Estadual;36777;PTC;Deferido;RONDÔNIA NO RUMO CERTO, DE NOVO
VANGELA PALMIRA DE FREITAS PRADO;VANGEKA FREITAS;Deputado Estadual;70225;PT do B;Aguardando julgamento;A HORA DA MUDANÇA
VENIS ANDRADE DE SOUSA;VENIS;Deputado Estadual;65052;PC do B;Deferido;JUNTOS SOMOS FORTES
VERA DE LOURDES CHAGAS PINHEIRO;VERA TEIXEIRÃO;Deputado Estadual;44118;PRP;Indeferido;ALIANÇA PARA VITORIA
VILMA ALVES DOS SANTOS;VILMA ALVES;Deputado Estadual;15111;PMDB;Deferido;RONDONIA NO CAMINHO CERTO 2
VILMAR APOLINARIO;PASSARINHO TOPOGRAFO;Deputado Estadual;36355;PTC;Deferido;RONDÔNIA NO RUMO CERTO, DE NOVO
VILSON MOREIRA;VILSON MOREIRA;Deputado Estadual;12580;PDT;Deferido;ALIANÇA PARA VITORIA
VITORINO CHERQUE;VITORINO CHERQUE;Deputado Estadual;15700;PMDB;Deferido;RONDONIA NO CAMINHO CERTO 2
WAGNER FERREIRA MARQUES;INSTRUTOR WAGNER;Deputado Estadual;31007;PHS;Deferido;FRENTE EM DEFESA DE RONDÔNIA
WAGNER GONÇALVES TEIXEIRA;IRMÃO VAGNER;Deputado Estadual;16016;PSTU;Indeferido;FRENTE DE ESQUERDA PSOL/PSTU
WALTERIO CARLOS ARAÚJO ROCHA;WALTÉRIO ROCHA;Deputado Estadual;16190;PSTU;Aguardando julgamento;FRENTE DE ESQUERDA PSOL/PSTU
WANDERLY TADEU DE OLIVEIRA;RAUPP DA D20;Deputado Estadual;27895;PSDC;Deferido;FRENTE EM DEFESA DE RONDÔNIA
WANDERSON DA SILVA;NEGÃO DO VARAL;Deputado Estadual;50505;PSOL;Renúncia;FRENTE DE ESQUERDA PSOL/PSTU
WANTUIL BRAUN;WANTUIL BRAUN;Deputado Estadual;43140;PV;Deferido;RONDÔNIA NO RUMO CERTO, DE NOVO
WELLINGTON DE OLIVEIRA TELES;OLIVEIRA TELES;Deputado Estadual;25456;DEM;Deferido;PSDB-DEM
WILMAR JOSE CARDOSO;BAGUNÇA;Deputado Estadual;23023;PPS;Deferido;RONDÔNIA NO RUMO CERTO, DE NOVO
ZILDO JOSE DOS SANTOS;CABO ZILDO;Deputado Estadual;45190;PSDB;Deferido;PSDB-DEM
ZILMA SOUTO CAVALCANTE;ZILMA DA SAÚDE;Deputado Estadual;43013;PV;Deferido;RONDÔNIA NO RUMO CERTO, DE NOVO
