Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
ACIR MARCOS GURGACZ;ACIR GURGACZ;Senador;123;PDT;Indeferido;RONDONIA NO CAMINHO CERTO
ALUIZIO VIDAL FLOR;ALUIZIO VIDAL;Senador;500;PSOL;Deferido;FRENTE DE ESQUERDA PSOL/PSTU
IVONE MEZZOMO CASSOL;IVONE CASSOL;Senador;111;PP;Deferido;O RESPEITO ESTA DE VOLTA
RUBENS MOREIRA MENDES FILHO;MOREIRA MENDES;Senador;555;PSD;Deferido;FRENTE MUDA RONDÔNIA
