Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
LINDOMAR BARBOSA ALVES;LINDOMAR GARÇON;Deputado Federal;1521;PMDB;Deferido;RONDONIA NO CAMINHO CERTO 1
LUCILEIA LEANDRO DE SOUZA;LEIA LEANDRO;Deputado Federal;1524;PMDB;Deferido;RONDONIA NO CAMINHO CERTO 1
LUCIMAR TEIXEIRA DIAS;DIAS DO BELA VISTA;Deputado Federal;7000;PT do B;Deferido;FRENTE MUDA RONDÔNIA II
LUCIO ANTONIO MOSQUINI;LUCIO MOSQUINI;Deputado Federal;1555;PMDB;Deferido;RONDONIA NO CAMINHO CERTO 1
LUIZ CLAUDIO PEREIRA ALVES;LUIZ CLAUDIO;Deputado Federal;2222;PR;Aguardando julgamento;RONDÔNIA NO RUMO CERTO, DE NOVO
MANOEL DE ARAÚJO MARTINS;MANOEL CALAMA;Deputado Federal;5111;PEN;Renúncia;FRENTE MUDA RONDÔNIA II
MARCELO NASCIMENTO BESSA;MARCELO BESSA;Deputado Federal;1500;PMDB;Deferido;RONDONIA NO CAMINHO CERTO 1
MARCIO DE SOUZA MARTINS;MARCIO MARTINS;Deputado Federal;1609;PSTU;Aguardando julgamento;FRENTE DE ESQUERDA PSOL/PSTU
MARCOS AUGUSTO GOMES SUSSUARANA;PROFESSOR MARCOS SUSSUARANA;Deputado Federal;4300;PV;Deferido;RONDÔNIA NO RUMO CERTO, DE NOVO
MARCOS ROGERIO DA SILVA BRITO;MARCOS ROGERIO;Deputado Federal;1234;PDT;Deferido;RONDONIA NO CAMINHO CERTO 1
MARIA CRISTINA VICTORINO DE FRANÇA;PROFA CRISTINA;Deputado Federal;1512;PMDB;Deferido;RONDONIA NO CAMINHO CERTO 1
MARIA DAS GRAÇAS DE ALMEIDA BATISTA;MARIA DAS GRAÇAS;Deputado Federal;4535;PSDB;Indeferido;FRENTE MUDA RONDÔNIA II
MARIA DO SOCORRO MELO DE CARVALHO;SOCORRO LIMA;Deputado Federal;6599;PC do B;Renúncia;RONDONIA NO CAMINHO CERTO 1
MARIANA FONSECA RIBEIRO CARVALHO DE MORAES;MARIANA CARVALHO;Deputado Federal;4545;PSDB;Deferido;FRENTE MUDA RONDÔNIA II
MARINHA CÉLIA ROCHA RAUPP DE MATOS;MARINHA RAUPP;Deputado Federal;1515;PMDB;Deferido;RONDONIA NO CAMINHO CERTO 1
MARIO JORGE DE MEDEIROS;MARIO MEDEIROS;Deputado Federal;4040;PSB;Deferido;RONDONIA NO CAMINHO CERTO 1
MICHELE SANTANA DE ALBUQUERQUE;MICHELE ALBUQUERQUER;Deputado Federal;1303;PT;Renúncia;PT
MIGUEL FERREIRA DE QUEIROZ;MIGUEL QUEIROZ;Deputado Federal;7070;PT do B;Deferido;FRENTE MUDA RONDÔNIA II
NEUZA MIGUEL DE OLIVEIRA;NEUZA;Deputado Federal;7077;PT do B;Deferido;FRENTE MUDA RONDÔNIA II
NILTON BALBINO;NILTON CAPIXABA;Deputado Federal;1406;PTB;Deferido;RONDONIA NO CAMINHO CERTO 1
ODACIR SOARES RODRIGUES;ODACIR SOARES;Deputado Federal;1113;PP;Renúncia;RONDÔNIA NO RUMO CERTO, DE NOVO
RAQUEL DONADON;RAQUEL DONADON;Deputado Federal;1450;PTB;Deferido;RONDONIA NO CAMINHO CERTO 1
RIVANEIDE ALEXANDRIA NASCIMENTO;PROF. RIVANEIDE;Deputado Federal;1367;PT;Renúncia;PT
ROBERTO EDUARDO SOBRINHO;ROBERTO SOBRINHO;Deputado Federal;1335;PT;Deferido;PT
ROSANGELA CIPRIANO DOS SANTOS;DOUTORA ROSANGELA;Deputado Federal;3123;PHS;Aguardando julgamento;FRENTE MUDA RONDÔNIA II
ROSARIA HELENA DE OLIVEIRA LIMA;ROSARIA HELENA DE O. LIMA;Deputado Federal;9090;PROS;Deferido;RONDÔNIA NO RUMO CERTO, DE NOVO
ROSSILENA MARCOLINO DE SOUZA;ROSSILENA MARCOLINO;Deputado Federal;5012;PSOL;Aguardando julgamento;FRENTE DE ESQUERDA PSOL/PSTU
