Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
JANIO DE ALENCAR TORRES;PASTOR JÂNIO;Senador 2º Suplente;111;PP;Deferido;O RESPEITO ESTA DE VOLTA
ODAIR AUGUSTINHO DALL AGNOL JUNIOR;JUNIOR DALL AGNOL;Senador 2º Suplente;555;PSD;Aguardando julgamento;FRENTE MUDA RONDÔNIA
RAMIRO LUIS DA SILVA JUNIOR;RAMIRO LUIS;Senador 2º Suplente;500;PSOL;Deferido;FRENTE DE ESQUERDA PSOL/PSTU
SEBASTIÃO VALADARES NETO;PASTOR VALADARES;Senador 2º Suplente;123;PDT;Aguardando julgamento;RONDONIA NO CAMINHO CERTO
