Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
ANICÉLIA PINHEIRO DE ABREU;ANICÉLIA;Senador 2º Suplente;144;PTB;Renúncia;UNIÃO E FORÇA
CLEMILDO SÁ;CLEMILDO SÁ;Senador 2º Suplente;500;PSOL;Aguardando julgamento;PSOL
FADI FAYEZ FARAJ;FADI FARAJ;Senador 2º Suplente;123;SD;Deferido;SOMOS TODOS BRASÍLIA
FRANCISCO JOSE TARGINO;FRANCISCO TARGINO;Senador 2º Suplente;160;PSTU;Aguardando julgamento;PSTU
LEÃO MAGNO CARLOS DOS SANTOS;LEÃO MAGNO;Senador 2º Suplente;456;PSDB;Aguardando julgamento;SERIEDADE PARA MUDAR
MARCOS DE ALMEIDA CASTRO;MARCOS DE ALMEIDA;Senador 2º Suplente;144;PTB;Aguardando julgamento;UNIÃO E FORÇA
MARIA DAS GRAÇAS LOPES BARBOSA;MARIA DAS GRAÇAS;Senador 2º Suplente;290;PCO;Aguardando julgamento;PCO
ROBERTO LUZ DE BARROS BARRETO;ROBERTO BARRETO;Senador 2º Suplente;133;PP;Aguardando julgamento;RESPEITO POR BRASÍLIA
TANIA MARIA OLIVEIRA DA SILVA;TANIA MARIA;Senador 2º Suplente;211;PCB;Aguardando julgamento;PCB
