Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
ADEMAR PESCADOR;ADEMAR PESCADOR;Senador 1º Suplente;333;PMN;Renúncia;COLIGAÇÃO SANTA CATARINA PARA TODOS!
CAIRU HACK;CAIRU HACK;Senador 1º Suplente;401;PP;Deferido;COLIGAÇÃO MUDA BRASIL, MUDA SANTA CATARINA
CARLOS ROGÉRIO MULLER;CARLOS MULLER;Senador 1º Suplente;160;PSTU;Deferido;PSTU
EDSON TAVARES DE MELO;EDSON MELO;Senador 1º Suplente;444;PRP;Deferido;PRP
MARCOS AURÉLIO NEVES;MARCOS NEVES;Senador 1º Suplente;500;PSOL;Deferido;PSOL
PAULO GILBERTO GOUVÊA DA COSTA;PAULO GOUVÊA;Senador 1º Suplente;155;DEM;Aguardando julgamento;COLIGAÇÃO SANTA CATARINA EM PRIMEIRO LUGAR
RICARDO BARATIERI;BARATIERI;Senador 1º Suplente;130;PT;Deferido;PT
