Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
AFONSO TEIXEIRA FILHO;AFONSO TEIXEIRA;Senador 1º Suplente;290;PCO;Aguardando julgamento;PCO
ALDA MARCO ANTONIO;ALDA MARCO ANTONIO;Senador 1º Suplente;555;PSD;Aguardando julgamento;São Paulo Quer o Melhor
ANIZIO BATISTA DE OLIVEIRA;ANIZIO BATISTA;Senador 1º Suplente;161;PSOL;Aguardando julgamento;Frente de Esquerda
ANTÔNIO ALVES DA SILVA;ANTÔNIO ALVES;Senador 1º Suplente;140;PTB;Aguardando julgamento;PTB
FELIPE NERO FLAQUER;FELIPE FLAQUER;Senador 1º Suplente;281;PRTB;Aguardando julgamento;PRTB
FERNANDO RINALDO ZINGRA;FERNANDO ZINGRA;Senador 1º Suplente;210;PCB;Aguardando julgamento;PCB
JEAN PAULO SILVESTRE DO NASCIMENTO;JEAN NASCIMENTO;Senador 1º Suplente;430;PV;Aguardando julgamento;PV
JOSÉ ANIBAL PERES DE PONTES;JOSÉ ANÍBAL;Senador 1º Suplente;456;PSDB;Aguardando julgamento;Aqui é São Paulo
JOSÉ ROBERTO RAMIRES;JOSÉ RAMIRES;Senador 1º Suplente;441;PRP;Aguardando julgamento;UNIDOS POR SÃO PAULO
JOSÉ TADEU CANDELÁRIA;TADEU CANDELÁRIA;Senador 1º Suplente;131;PR;Aguardando julgamento;PARA MUDAR DE VERDADE
