Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
ROSA JANAINA DE LACERDA MARCELINO ABDON;ROSA ABDON;Deputado Estadual;22822;PR;Deferido;Para o Amapá Avançar
ROSELI CLEIDE FERREIRA DOS SANTOS;ROSELI CLEIDE;Deputado Estadual;55400;PSD;Aguardando julgamento;JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA
ROSELI DE ARAÚJO CORRÊA DE LIMA;ROSELI;Deputado Estadual;25456;DEM;Aguardando julgamento;JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA
ROSELY REGINA NASCIMENTO COSTA;ROSE COSTA;Deputado Estadual;55669;PSD;Deferido;JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA
ROSINEIDE DO SOCORRO CARVALHO DA SILVA;ROSA JARI;Deputado Estadual;22002;PR;Aguardando julgamento;Para o Amapá Avançar
RUTE HELENA ANAICE RODRIGUES;RUTE HELENA;Deputado Estadual;50542;PSOL;Deferido;AMAPÁ QUE AVANÇA
RUZIVAN DE JESUS PONTES DA SILVA;RUZIVAN PONTES;Deputado Estadual;77123;SD;Aguardando julgamento;JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA
SANDRA MARIA PEREIRA DE ABREU NASCIMENTO;SANDRA ABREU;Deputado Estadual;44258;PRP;Aguardando julgamento;PRP
SANDRA OHANA DE LIMA NERY BARCELLOS;SANDRA OHANA;Deputado Estadual;11000;PP;Deferido;A FORÇA DO POVO
SEBASTIÃO DOS SANTOS MELO;FRANÇUA "O CAMALEÃO DO BREGA";Deputado Estadual;40555;PSB;Deferido;PSB
SERGIO CLEI SILVA DE ALMEIDA;CLEI ALMEIDA;Deputado Estadual;40010;PSB;Deferido;PSB
SIDNEI BELCIDES AVELAR;AVELAR;Deputado Estadual;50051;PSOL;Aguardando julgamento;AMAPÁ QUE AVANÇA
SILVINO VIANA RABELO;RABELO;Deputado Estadual;13802;PT;Aguardando julgamento;AMAPÁ QUE AVANÇA
SUZANA MACHADO SOUTO;SUZANA MACHADO;Deputado Estadual;55222;PSD;Deferido;JUNTOS PELO DESENVOLVIMENTO PELA PAZ E PELA VIDA
TAMAR DA SILVA MARINHO;TAMAR MARINHO;Deputado Estadual;28008;PRTB;Deferido;UNIDOS PELO AMAPÁ
TARGINO ANTONIO SANTOS DO CARMO;GINO QUINTELA;Deputado Estadual;50478;PSOL;Deferido;AMAPÁ QUE AVANÇA
TARSO TIASSU BRAZ DA SILVA;TAYSON TYASSÚ;Deputado Estadual;22223;PR;Aguardando julgamento;Para o Amapá Avançar
TELMA LUCIA DE AZEVEDO GURGEL;TELMA GURGEL;Deputado Estadual;10123;PRB;Deferido;Para o Amapá Avançar
THAISE REGIANE DE SOUZA PANTOJA;THAISE;Deputado Estadual;33114;PMN;Aguardando julgamento;UNIDOS PELO AMAPÁ
THAYLANE DIAS BRITO;THAYLANE BRITO;Deputado Estadual;70007;PT do B;Aguardando julgamento;TRABALHO E CIDADANIA
TIAGO AUGUSTO PAIVA RODRIGUES;TIAGO PAIVA;Deputado Estadual;50111;PSOL;Deferido;AMAPÁ QUE AVANÇA
UBIRATAN PESSOA DE ALMEIDA;CORONEL PESSOA;Deputado Estadual;44444;PRP;Deferido;PRP
UBIRATAN PINON FRIAS JUNIOR;UBIRATAN JUNIOR;Deputado Estadual;51555;PEN;Deferido;TRABALHO E LUTA
VALDA GONÇALVES DE CASTRO;VALDA;Deputado Estadual;23111;PPS;Deferido;UNIDOS PELO AMAPÁ
VALDECI LOBATO MARINHO;VALDECI LOBATO;Deputado Estadual;20347;PSC;Deferido;PSC
VALDECO VIEIRA DE SOUZA;VALDECO;Deputado Estadual;90123;PROS;Deferido;TRABALHO E LUTA
VALDENI ALVES DE MORAES;TUBARÃ0;Deputado Estadual;65555;PC do B;Deferido;AMAPÁ QUE AVANÇA
VALDENI BATISTA DO NASCIMENTO;KITT;Deputado Estadual;70800;PT do B;Deferido;TRABALHO E CIDADANIA
VALDEREIS DIAS DOS REIS;PAULO FIGUEREDO;Deputado Estadual;70321;PT do B;Deferido;TRABALHO E CIDADANIA
VANETE RODRIGUES CASTRO;VANETE CASTRO;Deputado Estadual;22080;PR;Deferido;Para o Amapá Avançar
