Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
JOSÉ GERALDO DE ANDRADE;JOSÉ GERALDO;Deputado Federal;3600;PTC;Aguardando julgamento;FRENTE POR UM  ESPIRITO SANTO MELHOR
JOSE OTAVIO GONÇALVES;CORONEL OTAVIO;Deputado Federal;1788;PSL;Aguardando julgamento;TODOS PELO ESPÍRITO SANTO
JOSIANE GOMES DA SILVA;JOSIANE GOMES;Deputado Federal;7711;SD;Aguardando julgamento;O ESPIRITO SANTO PODE MAIS
JOSIAS BEREDAS CARDOZO;BEREDINHA;Deputado Federal;7070;PT do B;Aguardando julgamento;FRENTE POR UM  ESPIRITO SANTO MELHOR
JOSUÉ AUGUSTO PEREIRA;PASTOR PEREIRA;Deputado Federal;7011;PT do B;Aguardando julgamento;FRENTE POR UM  ESPIRITO SANTO MELHOR
JOSUE BATISTA DA SILVA;PASTOR JOSUE BATISTA;Deputado Federal;2020;PSC;Aguardando julgamento;FRENTE POR UM  ESPIRITO SANTO MELHOR
JOVANIO BARBOSA DE OLIVEIRA;JOVANIO DA DENGUE;Deputado Federal;5000;PSOL;Deferido;PSOL
JOZELAINE ALVES RAMIRO SILVA;JOZELAINE RAMIRO;Deputado Federal;3131;PHS;Deferido;UNIDOS PELO ESPIRITO SANTO
JURANDY LOUREIRO BARROSO;JURANDY LOUREIRO;Deputado Federal;1000;PRB;Deferido;UNIDOS PELO ESPIRITO SANTO
LANDE MARIA PEREIRA RIZZO;LANDE RIZZO;Deputado Federal;4310;PV;Aguardando julgamento;UNIDOS PELO ESPIRITO SANTO
LAZIOMAR DE SOUZA FURLANI;LAZIO;Deputado Federal;1313;PT;Deferido;COM A FORÇA DO POVO CAPIXABA
LEONARDO PACHECO PONTES;PROFESSOR LEO;Deputado Federal;1300;PT;Deferido;COM A FORÇA DO POVO CAPIXABA
LEZIANA PEREIRA SOARES SERAFIM;LELE;Deputado Federal;2700;PSDC;Aguardando julgamento;FRENTE POR UM  ESPIRITO SANTO MELHOR
LINDOMAR ALVES SCALFONI;LINDOMAR SCALFONI;Deputado Federal;2556;DEM;Aguardando julgamento;O ESPIRITO SANTO PODE MAIS
LORRAYNE SILVEIRA DOS SANTOS;LORRAYNE;Deputado Federal;1444;PTB;Deferido;UNIDOS PELO ESPIRITO SANTO
LUCAS SCARAMUSSA;LUCAS SCARAMUSSA;Deputado Federal;1555;PMDB;Aguardando julgamento;O ESPIRITO SANTO PODE MAIS
LUCIA MARIA RAMOS;LUCIA RAMOS;Deputado Federal;4038;PSB;Aguardando julgamento;TODOS PELO ESPÍRITO SANTO
LUCINIO CASTELO DE ASSUMÇÃO;CAPITÃO ASSUMÇÃO;Deputado Federal;1012;PRB;Deferido;UNIDOS PELO ESPIRITO SANTO
LUCIO ZANOL;LUCIO ZANOL;Deputado Federal;1211;PDT;Deferido;COM A FORÇA DO POVO CAPIXABA
LUIZ PAULO VELLOZO LUCAS;LUIZ PAULO VELLOZO LUCAS;Deputado Federal;4567;PSDB;Aguardando julgamento;O ESPIRITO SANTO PODE MAIS
LUIZ RENATO PINHEIRO DA COSTA;LUIZ PINHEIRO;Deputado Federal;5155;PEN;Aguardando julgamento;JUNTOS POR UM ESPÍRITO SANTO MAIS FORTE
MANOEL DA COSTA ORGINO;MANOEL ORGINO;Deputado Federal;4413;PRP;Deferido;JUNTOS POR UM ESPÍRITO SANTO MAIS FORTE
MANOEL JORGE TAVARES;TAVARES;Deputado Federal;2121;PCB;Deferido;Frente Classista e Socialista
MARCIO DAMIAO GOMES DE SOUZA;MARCIO SOUZA;Deputado Federal;1733;PSL;Deferido;TODOS PELO ESPÍRITO SANTO
MARCOS ANTONIO LEMOS FABRE;MARCOS FABRE;Deputado Federal;1245;PDT;Deferido;COM A FORÇA DO POVO CAPIXABA
MARCUS ANTÔNIO VICENTE;MARCUS VICENTE;Deputado Federal;1145;PP;Deferido;UNIDOS PELO ESPIRITO SANTO
MARIA APARECIDA FERREIRA JARDIM;MARIA JARDIM;Deputado Federal;1099;PRB;Aguardando julgamento;UNIDOS PELO ESPIRITO SANTO
MARIA CRISTINA PEREIRA DA SILVA;CRISTINA;Deputado Federal;2810;PRTB;Aguardando julgamento;TODOS PELO ESPÍRITO SANTO
MARIA DA CONCEIÇÃO RIPARDO FERNANDES;TOTA;Deputado Federal;4456;PRP;Deferido;JUNTOS POR UM ESPÍRITO SANTO MAIS FORTE
MARIA DA GLORIA SILVA DE OLIVEIRA;GLORINHA;Deputado Federal;4599;PSDB;Aguardando julgamento;O ESPIRITO SANTO PODE MAIS
MARIA DA PENHA DOS REIS;MARIA  DA PENHA;Deputado Federal;1312;PT;Renúncia;COM A FORÇA DO POVO CAPIXABA
MARIA DAS DORES SOARES;DORINHA;Deputado Federal;1919;PTN;Aguardando julgamento;TODOS PELO ESPÍRITO SANTO
MARIA GERALDA ARAUJO ADAO;PROFESSORA GERALDA;Deputado Federal;5011;PSOL;Deferido;PSOL
MARIA JOSÉ FORNAZEL DUTRA;MARIA FORNAZEL MAGNAGO;Deputado Federal;4427;PRP;Deferido;JUNTOS POR UM ESPÍRITO SANTO MAIS FORTE
MARIANA AZEVEDO GAVA;MARIANA GAVA;Deputado Federal;5030;PSOL;Deferido;PSOL
MARIO HENRIQUE DANTAS;MARIO DANTAS;Deputado Federal;2512;DEM;Aguardando julgamento;O ESPIRITO SANTO PODE MAIS
MARLENE MENELLI;MARLENE NOGUEIRA;Deputado Federal;1115;PP;Aguardando julgamento;UNIDOS PELO ESPIRITO SANTO
MAURICIO ANTONIO BUFFON;MAURICIO ANTONIO BUFFON;Deputado Federal;4522;PSDB;Renúncia;O ESPIRITO SANTO PODE MAIS
MAX FREITAS MAURO FILHO;MAX FILHO;Deputado Federal;4500;PSDB;Aguardando julgamento;O ESPIRITO SANTO PODE MAIS
MERYELLE SIMAO DE ABREU CAMPOS;MERYELLE DE ABREU;Deputado Federal;1745;PSL;Aguardando julgamento;TODOS PELO ESPÍRITO SANTO
MILENA LIRA DE DEUS;MILENA;Deputado Federal;4533;PSDB;Aguardando julgamento;O ESPIRITO SANTO PODE MAIS
MILTON SABINO;DELEGADO SABINO;Deputado Federal;4447;PRP;Deferido;JUNTOS POR UM ESPÍRITO SANTO MAIS FORTE
MOIZES DE SOUZA;MOISES DOS APOSENTADOS;Deputado Federal;7012;PT do B;Aguardando julgamento;FRENTE POR UM  ESPIRITO SANTO MELHOR
MONIKE SANTOS ROSA NEVES;MONIKE;Deputado Federal;1740;PSL;Aguardando julgamento;TODOS PELO ESPÍRITO SANTO
MÚCIO ROSSINI MACEDO;TONHO DOS COUROS;Deputado Federal;4469;PRP;Deferido;JUNTOS POR UM ESPÍRITO SANTO MAIS FORTE
NATALIA SUASSUNA;NATALIA SUASSUNA;Deputado Federal;1124;PP;Aguardando julgamento;UNIDOS PELO ESPIRITO SANTO
NATALICIO BATISTA PAIVA;NATAL;Deputado Federal;1700;PSL;Deferido;TODOS PELO ESPÍRITO SANTO
NEUCIMAR FERREIRA FRAGA;NEUCIMAR FRAGA;Deputado Federal;4333;PV;Renúncia;UNIDOS PELO ESPIRITO SANTO
NEUZA SABADINE LEMOS DARDENGO;NEUZA SABADINE;Deputado Federal;4023;PSB;Deferido;TODOS PELO ESPÍRITO SANTO
NORMA AYUB ALVES;NORMA AYUB;Deputado Federal;2500;DEM;Deferido;O ESPIRITO SANTO PODE MAIS
ORIETIS DO NASCIMENTO CEZINI;ORIETIS;Deputado Federal;4005;PSB;Deferido;TODOS PELO ESPÍRITO SANTO
PAULO DE OLIVEIRA NASCIMENTO;PAULO DE OLIVEIRA;Deputado Federal;4412;PRP;Deferido;JUNTOS POR UM ESPÍRITO SANTO MAIS FORTE
PAULO ROBERTO FOLETTO;FOLETTO;Deputado Federal;4040;PSB;Deferido;TODOS PELO ESPÍRITO SANTO
PEDRO ALEXANDRE HEMERLY;PEDRO HERMELY;Deputado Federal;1234;PDT;Deferido;COM A FORÇA DO POVO CAPIXABA
RAFAEL JOSE DE ARAUJO BOUDENS;RAFAEL BOUDENS;Deputado Federal;4033;PSB;Renúncia;TODOS PELO ESPÍRITO SANTO
REGINALDO LOUREIRO PEREIRA;REGINALDO LOUREIRO;Deputado Federal;2522;DEM;Aguardando julgamento;O ESPIRITO SANTO PODE MAIS
RENATA DA SILVA PRATES;RENATA PRATES;Deputado Federal;4419;PRP;Deferido;JUNTOS POR UM ESPÍRITO SANTO MAIS FORTE
RENATO PEDRINI;RENATO PEDRINI;Deputado Federal;4400;PRP;Não conhecimento do pedido;JUNTOS POR UM ESPÍRITO SANTO MAIS FORTE
RISONETE HELENA CHEFFER;RISONETE CHEFFER;Deputado Federal;1577;PMDB;Renúncia;O ESPIRITO SANTO PODE MAIS
RODRIGO QUEIROZ DE SOUZA;RODRIGO QUEIROZ;Deputado Federal;5010;PSOL;Deferido;PSOL
ROGERIO PINHEIRO;ROGERINHO;Deputado Federal;3144;PHS;Deferido;UNIDOS PELO ESPIRITO SANTO
ROMEU BERGER;ROMEU BERGER;Deputado Federal;4545;PSDB;Aguardando julgamento;O ESPIRITO SANTO PODE MAIS
RONALT WILLIAN DE OLIVEIRA;CORONEL WILLIAN;Deputado Federal;2233;PR;Aguardando julgamento;FRENTE POR UM  ESPIRITO SANTO MELHOR
ROSE GONÇALVES MIRANDA;ROSE MIRANDA;Deputado Federal;5454;PPL;Aguardando julgamento;FRENTE POR UM  ESPIRITO SANTO MELHOR
ROSELENE PIGNATON SILVA;ROSE;Deputado Federal;1089;PRB;Renúncia;UNIDOS PELO ESPIRITO SANTO
SEBASTIÃO MATTIUZZI;TIÃO MATTIUZZI;Deputado Federal;4515;PSDB;Aguardando julgamento;O ESPIRITO SANTO PODE MAIS
SILVIA HELENA DO NASCIMENTO;SILVIA HELENA;Deputado Federal;1220;PDT;Aguardando julgamento;COM A FORÇA DO POVO CAPIXABA
SOLANGE GOMES DE BARROS;SOLANGE BARROS;Deputado Federal;1240;PDT;Indeferido;COM A FORÇA DO POVO CAPIXABA
SONIA MARIA BUENO DA VITORIA;SONIA BUENO;Deputado Federal;4311;PV;Deferido;UNIDOS PELO ESPIRITO SANTO
TADEU JOSÉ DE SÁ NASCIMENTO;TADEU SÁ;Deputado Federal;4043;PSB;Aguardando julgamento;TODOS PELO ESPÍRITO SANTO
TÂNIA MARIA PIRES E PINHO;TÂNIA PIRES;Deputado Federal;4445;PRP;Deferido;JUNTOS POR UM ESPÍRITO SANTO MAIS FORTE
VALMERY DE JESUS HELVECIO PEREIRA;VALMERY DO TAXI;Deputado Federal;1256;PDT;Deferido;COM A FORÇA DO POVO CAPIXABA
VANDERSON ALONSO LEITE;VANDINHO LEITE;Deputado Federal;4010;PSB;Aguardando julgamento;TODOS PELO ESPÍRITO SANTO
VASCO ALVES DE OLIVEIRA JUNIOR;VASCO ALVES;Deputado Federal;2220;PR;Aguardando julgamento;FRENTE POR UM  ESPIRITO SANTO MELHOR
WAGNER FUMIO ITO;WAGUINHO ITO;Deputado Federal;2323;PPS;Deferido;UNIDOS PELO ESPIRITO SANTO
WANDERSON FERNANDO PEREIRA MIRANDA;WANDERSON FERNANDO;Deputado Federal;3677;PTC;Aguardando julgamento;FRENTE POR UM  ESPIRITO SANTO MELHOR
WEDERSON BRAMBATI MAIOLI;EDINHO MAIOLI;Deputado Federal;2533;DEM;Aguardando julgamento;O ESPIRITO SANTO PODE MAIS
WELINGTON COIMBRA;LELO COIMBRA;Deputado Federal;1515;PMDB;Aguardando julgamento;O ESPIRITO SANTO PODE MAIS
