Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
CIRILO DE TARSO BATISTA;CIRILO DE TARSO;Deputado Estadual;65456;PC do B;Deferido;ESPIRITO SANTO MAIS FORTE
CLAUDIA APARECIDA COELHO CARDOSO;CLAUDIA CARDOSO;Deputado Estadual;31850;PHS;Deferido;ESPIRITO SANTO MAIS FORTE
CLÁUDIA MILEIPE FESTA LEMOS;CLÁUDIA LEMOS;Deputado Estadual;44100;PRP;Deferido;ESPÍRITO SANTO QUE DÁ CERTO
CLÁUDIA SOUZA CAMPOS;CLAUDIA SCHIMITT;Deputado Estadual;44800;PRP;Indeferido;ESPÍRITO SANTO QUE DÁ CERTO
CLAUDIMAR HENKER;CLAUDIMAR ALEMAO;Deputado Estadual;22111;PR;Indeferido com recurso;"JUNTOS PELO ESPIRITO SANTO"
CLERO FERREIRA DE FREITAS;CLERÃO;Deputado Estadual;25222;DEM;Indeferido;O ESPIRÍTO SANTO É MAIS
CLODOALDO LEAL FERREIRA;CLODOALDO CONTADOR;Deputado Estadual;31222;PHS;Indeferido;ESPIRITO SANTO MAIS FORTE
CLODOALDO RANIERE SOARES DE OLIVEIRA;CLODOALDO DE ALTO RIO NOVO;Deputado Estadual;45045;PSDB;Aguardando julgamento;POR UM ESPIRITO SANTO MELHOR
CLOVIS JOSE DE ARAUJO;CLOVIS ARAUJO;Deputado Estadual;45122;PSDB;Deferido;POR UM ESPIRITO SANTO MELHOR
CRISTINA IAGLES FIRMINO GARCIA;CRISTINA FIRMINO;Deputado Estadual;17333;PSL;Indeferido;Frente Inovar para Renovar
CRISTINA ROMÃO DOS SANTOS;CRISTINA SANTOS;Deputado Estadual;44214;PRP;Deferido;ESPÍRITO SANTO QUE DÁ CERTO
DALILA LUCAS MERCIER;DALILA MERCIER;Deputado Estadual;44351;PRP;Renúncia;ESPÍRITO SANTO QUE DÁ CERTO
DAMIAO PEREIRA;DAMIAO CATADOR DE PAPELÃO;Deputado Estadual;14444;PTB;Deferido;Frente Inovar para Renovar
DANIEL PEREIRA;DANIEL PEREIRA;Deputado Estadual;43690;PV;Deferido;"JUNTOS PELO ESPIRITO SANTO"
DANILO BAHIENSE MOREIRA;DELEGADO DANILO BAHIENSE;Deputado Estadual;22222;PR;Deferido;"JUNTOS PELO ESPIRITO SANTO"
DARLI MANOEL MANENTI DE SOUZA;SGT MANENTI;Deputado Estadual;51024;PEN;Deferido com recurso;O ESPIRÍTO SANTO É MAIS
DARY ALVES PAGUNG;DARY PAGUNG;Deputado Estadual;44569;PRP;Deferido;ESPÍRITO SANTO QUE DÁ CERTO
DAVI LOREDO FELIPE;PROFESSOR DAVI LOREDO;Deputado Estadual;27000;PSDC;Deferido;ESPIRITO SANTO MAIS FORTE
DAVID SEVERINO GOMES;MAESTRO SEVERO;Deputado Estadual;55666;PSD;Deferido;FRENTE POPULAR CAPIXABA
DEA BARBOSA LACERDA;DEINHA BARBOSA;Deputado Estadual;44456;PRP;Deferido;ESPÍRITO SANTO QUE DÁ CERTO
DELAMAR DOS SANTOS PAZ;DELAMAR;Deputado Estadual;31333;PHS;Deferido;ESPIRITO SANTO MAIS FORTE
DELANDI PEREIRA MACEDO;PASTOR DELANDI MACEDO;Deputado Estadual;20000;PSC;Deferido;"JUNTOS PELO ESPIRITO SANTO"
DELCIDES FRANCISCO PINTO;DELCIDES;Deputado Estadual;17888;PSL;Deferido;Frente Inovar para Renovar
DÉLIO NASCIMENTO DOS SANTOS;DÉLIO NASCIMENTO DOS SANTOS;Deputado Estadual;44111;PRP;Indeferido;ESPÍRITO SANTO QUE DÁ CERTO
DÉLIO PARRINI IGLÉSIAS;DÉLIO IGLÉSIAS;Deputado Estadual;44777;PRP;Deferido;ESPÍRITO SANTO QUE DÁ CERTO
DELIO PIMENTEL;PIMENTEL DA AUTOESCOLA;Deputado Estadual;45444;PSDB;Deferido;POR UM ESPIRITO SANTO MELHOR
DENISE CARVALHO FALQUETTO;DENISE FALQUETTO;Deputado Estadual;44490;PRP;Deferido;ESPÍRITO SANTO QUE DÁ CERTO
DERCI DE OLIVEIRA;PASTOR DERCI DE OLIVEIRA;Deputado Estadual;44580;PRP;Deferido;ESPÍRITO SANTO QUE DÁ CERTO
DIANA GOMES;DIANA GOMES;Deputado Estadual;43258;PV;Deferido;"JUNTOS PELO ESPIRITO SANTO"
DILCEA MARVILA DE OLIVEIRA;PROFESSORA DILCEA;Deputado Estadual;43000;PV;Deferido;"JUNTOS PELO ESPIRITO SANTO"
DILMA PEREIRA RANGEL;PASTORA DILMA RANGEL;Deputado Estadual;45016;PSDB;Deferido;POR UM ESPIRITO SANTO MELHOR
DILZETE ALVES MACHADO;JULIA ALVES;Deputado Estadual;45675;PSDB;Deferido;POR UM ESPIRITO SANTO MELHOR
DIOGO FRANCISCO DA SILVA;DIOGO ROMANOV;Deputado Estadual;45007;PSDB;Aguardando julgamento;POR UM ESPIRITO SANTO MELHOR
DIONIZIA DOS SANTOS SILVA;DIONIZIA;Deputado Estadual;50321;PSOL;Deferido;PSOL
DIRCE MARIA DA SILVA;DIRCE;Deputado Estadual;40333;PSB;Indeferido;FRENTE POPULAR CAPIXABA
DIVINO DE SOUZA FERNANDES;DIVINO;Deputado Estadual;13222;PT;Deferido;COM A FORÇA DO POVO CAPIXABA
DORALICE DE JESUS OLIVEIRA SANTOS;DORALICE DE JESUS;Deputado Estadual;44061;PRP;Deferido;ESPÍRITO SANTO QUE DÁ CERTO
DOUGLAS DA SILVA SOUZA;DOUGLAS SILVA;Deputado Estadual;44044;PRP;Deferido;ESPÍRITO SANTO QUE DÁ CERTO
DOUGLAS PINHEIRO AZEVEDO DE SOUZA;DOUGLAS PINHEIRO;Deputado Estadual;77877;SD;Deferido;POR UM ESPIRITO SANTO MELHOR
EDENIR REIS PEREIRA;EDENIL;Deputado Estadual;45745;PSDB;Deferido;POR UM ESPIRITO SANTO MELHOR
EDIANE MARTINS TEOFILO TAVARES;PROFESSORA EDIANE;Deputado Estadual;40987;PSB;Indeferido;FRENTE POPULAR CAPIXABA
EDILSON DA COSTA SILVA;EDILSON DEMARK;Deputado Estadual;44852;PRP;Deferido;ESPÍRITO SANTO QUE DÁ CERTO
EDIR LESSA DA SILVA PINTO;PASTORA EDIR LESSA;Deputado Estadual;70130;PT do B;Deferido;Frente Inovar para Renovar
EDMAR DE OLIVEIRA PINTO;EDMAR DA SEGURANÇA;Deputado Estadual;70789;PT do B;Deferido;Frente Inovar para Renovar
EDMILSON NASCIMENTO GOMES;EDMILSON GOMES;Deputado Estadual;65999;PC do B;Deferido;ESPIRITO SANTO MAIS FORTE
EDNEIA COUTINHO MENDONÇA;EDINEIA;Deputado Estadual;11888;PP;Indeferido;Frente Inovar para Renovar
EDSON ALBERTINO;EDSON ALBERTINO;Deputado Estadual;43300;PV;Deferido;"JUNTOS PELO ESPIRITO SANTO"
EDSON ALVES DE FREITAS;EDSON FREITAS "MENGO";Deputado Estadual;54123;PPL;Deferido;"JUNTOS PELO ESPIRITO SANTO"
EDSON DA FONSECA BASTOS;EDSON BASTOS;Deputado Estadual;77456;SD;Deferido;POR UM ESPIRITO SANTO MELHOR
EDSON FIGUEIREDO MAGALHÃES;EDSON MAGALHÃES;Deputado Estadual;25123;DEM;Deferido;O ESPIRÍTO SANTO É MAIS
EDSON GONÇALVES CUNHA;PR. EDSON CUNHA;Deputado Estadual;45777;PSDB;Deferido;POR UM ESPIRITO SANTO MELHOR
EDSON HENRIQUE PEREIRA;EDINHO PEREIRA;Deputado Estadual;14222;PTB;Aguardando julgamento;Frente Inovar para Renovar
EDSON MARCIO DE ALMEIDA;EDSON;Deputado Estadual;40888;PSB;Deferido;FRENTE POPULAR CAPIXABA
EDSON PATRICIO DE SOUZA;EDSON SAGAZ;Deputado Estadual;65123;PC do B;Deferido;ESPIRITO SANTO MAIS FORTE
EDUARDO CALIXTO OLIVEIRA;DR. EDUARDO CALIXTO;Deputado Estadual;45010;PSDB;Aguardando julgamento;POR UM ESPIRITO SANTO MELHOR
EDUARDO ZANUNCIO GONÇALVES;EDUARDO ZANUNCIO;Deputado Estadual;65055;PC do B;Deferido;ESPIRITO SANTO MAIS FORTE
ELAINE RODRIGUES PIERRÔ;ELAINE  RODRIGUES;Deputado Estadual;51444;PEN;Deferido;O ESPIRÍTO SANTO É MAIS
ELBAMAR CAVERSAN TOMÁS DA VITORIA;ELBAMAR;Deputado Estadual;15121;PMDB;Deferido;O ESPIRÍTO SANTO É MAIS
ELCIMAR MONTEIRO DUARTE;GABY MONTEIRO;Deputado Estadual;14318;PTB;Deferido;Frente Inovar para Renovar
ELCIO ALVARES;ELCIO ALVARES;Deputado Estadual;25000;DEM;Deferido;O ESPIRÍTO SANTO É MAIS
ELEAZAR EVANGELISTA DOS SANTOS;ZAZA EVANGELISTA;Deputado Estadual;10000;PRB;Deferido;ESPIRITO SANTO MAIS FORTE
ELIANA APARECIDA DE OLIVEIRA;ELIANA APARECIDA;Deputado Estadual;11847;PP;Indeferido;Frente Inovar para Renovar
ELIAS KIEFER;ELIAS KIEFER;Deputado Estadual;10369;PRB;Deferido;ESPIRITO SANTO MAIS FORTE
ELIAS MEDEIROS DOS SANTOS;ELIAS MEDEIROS;Deputado Estadual;54180;PPL;Deferido;"JUNTOS PELO ESPIRITO SANTO"
ELIEL FONTES BEZERRA;ELIEL FERROVIARIO LEGAL;Deputado Estadual;70234;PT do B;Renúncia;Frente Inovar para Renovar
ELIENE MACHADO DAS NEVES;ELIANE MACHADO;Deputado Estadual;19007;PTN;Deferido;Frente Inovar para Renovar
ELIESER RABELLO;ELIESER RABELLO;Deputado Estadual;15999;PMDB;Deferido;O ESPIRÍTO SANTO É MAIS
ELIOMAR CARLOS MAZOCO;ELIOMAR MAZOCO;Deputado Estadual;23777;PPS;Deferido;FRENTE POPULAR CAPIXABA
ELISANGELA MOREIRA SALLES;ELISANGELA;Deputado Estadual;17041;PSL;Deferido;Frente Inovar para Renovar
ELIZABETE RAMOS;ELIZABETE RAMOS;Deputado Estadual;45672;PSDB;Deferido;POR UM ESPIRITO SANTO MELHOR
ELOILSOM CAETANO SABADINE;DR CAETANO SABADINE;Deputado Estadual;45008;PSDB;Deferido;POR UM ESPIRITO SANTO MELHOR
ELSON DE OLIVEIRA BATISTA;CABO ELSON;Deputado Estadual;44181;PRP;Deferido com recurso;ESPÍRITO SANTO QUE DÁ CERTO
ELY ESCARPINI;ELY ESCARPINI;Deputado Estadual;22147;PR;Deferido;"JUNTOS PELO ESPIRITO SANTO"
EMERSON SCHIFFLER;EMERSON SCHIFFLER;Deputado Estadual;45000;PSDB;Deferido;POR UM ESPIRITO SANTO MELHOR
ENILDO BROETTO PIMENTEL;ENILDO BROETTO;Deputado Estadual;11234;PP;Deferido;Frente Inovar para Renovar
ENIVALDO EUZEBIO DOS ANJOS;ENIVALDO DOS ANJOS;Deputado Estadual;55555;PSD;Deferido;FRENTE POPULAR CAPIXABA
ERALDO JOSÉ SOBREIRA BRAVO;SOBREIRA;Deputado Estadual;44441;PRP;Indeferido;ESPÍRITO SANTO QUE DÁ CERTO
ERCILIO SILVA DA ROCHA;ERCILIO ROCHA;Deputado Estadual;25500;DEM;Deferido;O ESPIRÍTO SANTO É MAIS
ERICK CABRAL MUSSO;ERICK MUSSO;Deputado Estadual;11190;PP;Deferido;Frente Inovar para Renovar
ERICK FREITAS CURI;ERICK CURI;Deputado Estadual;45111;PSDB;Renúncia;POR UM ESPIRITO SANTO MELHOR
ERILDO FAVARATO;ERILDO FAVARATO;Deputado Estadual;43789;PV;Deferido;"JUNTOS PELO ESPIRITO SANTO"
ERINEIA CUNHA;ERINEIA CUNHA;Deputado Estadual;25111;DEM;Deferido;O ESPIRÍTO SANTO É MAIS
ERONDINA MARIA GOMES;ERONDINA;Deputado Estadual;12677;PDT;Indeferido;COM A FORÇA DO POVO CAPIXABA
ESMAEL BARBOSA DE ALMEIDA;ESMAEL ALMEIDA;Deputado Estadual;15000;PMDB;Deferido;O ESPIRÍTO SANTO É MAIS
EUCLERIO DE AZEVEDO SAMPAIO JUNIOR;EUCLERIO SAMPAIO;Deputado Estadual;12444;PDT;Deferido;COM A FORÇA DO POVO CAPIXABA
EUCLIDES JORGE FILHO;JORGE EUCLIDES;Deputado Estadual;36999;PTC;Deferido;ESPIRITO SANTO MAIS FORTE
EUNICE LIMA DOS SANTOS;EUNICE COLEGA;Deputado Estadual;45258;PSDB;Deferido;POR UM ESPIRITO SANTO MELHOR
EVALDO LUIS DA SILVA PIRES;EVALDO PIRES;Deputado Estadual;51222;PEN;Deferido;O ESPIRÍTO SANTO É MAIS
EVELYM ALVES SIQUEIRA;EVELYM;Deputado Estadual;20777;PSC;Deferido;"JUNTOS PELO ESPIRITO SANTO"
FABIO LUIZ DE JESUS MAGALHÃES;FABIO LUIZ VÔLEI DE PRAIA;Deputado Estadual;44400;PRP;Deferido;ESPÍRITO SANTO QUE DÁ CERTO
FABRICIO OTAVIO GABURRO TEIXEIRA;FABRICIO GABURRO;Deputado Estadual;15051;PMDB;Deferido;O ESPIRÍTO SANTO É MAIS
FELIPE ALVES DOS SANTOS;FELIPE CHURUPITA;Deputado Estadual;10321;PRB;Deferido;ESPIRITO SANTO MAIS FORTE
FERNANDA TAYLOR DE SOUZA;FERNANDA TAYLOR;Deputado Estadual;13513;PT;Deferido;COM A FORÇA DO POVO CAPIXABA
FERNANDINO GOMES LOPES;FERNANDÃO DA RODOVIÁRIA;Deputado Estadual;40999;PSB;Renúncia;FRENTE POPULAR CAPIXABA
FERNANDO MAGNO SARMENTO LOUREIRO;FERNANDO MAGNO;Deputado Estadual;51777;PEN;Deferido;O ESPIRÍTO SANTO É MAIS
FERNANDO VIDEIRA LAFAYETTE;DR. FERNANDO LAFAYETTE;Deputado Estadual;40444;PSB;Deferido;FRENTE POPULAR CAPIXABA
FILIPE SIQUEIRA FERMINO;FILIPE SKITER;Deputado Estadual;16016;PSTU;Deferido;Frente Classista e Socialista
FLAVIA CORREA DA SILVA;FLAVIA CORREA;Deputado Estadual;77277;SD;Deferido;POR UM ESPIRITO SANTO MELHOR
FLAVIA ZOPPI PLOTEGHER;FLAVIA ZOPPI;Deputado Estadual;25010;DEM;Aguardando julgamento;O ESPIRÍTO SANTO É MAIS
FRANCISCA NETA SANTOS SOUZA;FRANCISCA SANTOS;Deputado Estadual;14456;PTB;Indeferido;Frente Inovar para Renovar
FRANCISCO TARCISIO SILVA;TARCISIO SILVA;Deputado Estadual;40147;PSB;Deferido;FRENTE POPULAR CAPIXABA
FULVIA RAQUEL GOULART DA SILVA;FULVIA RAQUEL;Deputado Estadual;25888;DEM;Aguardando julgamento;O ESPIRÍTO SANTO É MAIS
GEDSON QUEIROZ MERIZIO;GEDSON MERÍZIO;Deputado Estadual;40640;PSB;Renúncia;FRENTE POPULAR CAPIXABA
GEILSON RODRIGUES DE OLIVEIRA;GEILSON OLIVEIRA;Deputado Estadual;44999;PRP;Renúncia;ESPÍRITO SANTO QUE DÁ CERTO
GENIVALDO JOSE LIEVORE;GENIVALDO LIEVORE;Deputado Estadual;13130;PT;Deferido;COM A FORÇA DO POVO CAPIXABA
GEOVANE MENEGUELLE LOUZADA DOS SANTOS;GEOVANE MENEGUELLE;Deputado Estadual;55100;PSD;Deferido;FRENTE POPULAR CAPIXABA
GERALDA FERNANDES DE FREITAS;GERALDA FERNANDES;Deputado Estadual;36901;PTC;Deferido;ESPIRITO SANTO MAIS FORTE
GERALDA VALERIA OLIVEIRA MARQUES;VALERIA;Deputado Estadual;51232;PEN;Deferido;O ESPIRÍTO SANTO É MAIS
GERALDO MAGELA FERNANDES;GERALDO MAGELA;Deputado Estadual;90234;PROS;Renúncia;ESPÍRITO SANTO QUE DÁ CERTO
GERALDO SILVERIO DE OLIVEIRA;GERALDO DA SAÚDE;Deputado Estadual;11145;PP;Deferido;Frente Inovar para Renovar
GERMANO BORGES NETTO;PROFESSOR GERMANO;Deputado Estadual;40640;PSB;Deferido;FRENTE POPULAR CAPIXABA
GESSÉ PEREIRA DE ANDRADE;GESSE DE ANDRADE;Deputado Estadual;31114;PHS;Deferido;ESPIRITO SANTO MAIS FORTE
GIDEAO ENRIQUE SVENSSON;GIDEAO SVENSSON;Deputado Estadual;22369;PR;Deferido;"JUNTOS PELO ESPIRITO SANTO"
GILCELIO GELTNER;CELIO;Deputado Estadual;27789;PSDC;Deferido;ESPIRITO SANTO MAIS FORTE
GILCINEA FERREIRA SOARES;DOUTORA GILCINEA;Deputado Estadual;10633;PRB;Deferido;ESPIRITO SANTO MAIS FORTE
GILDEVAN ALVES FERNANDES;GILDEVAN FERNANDES;Deputado Estadual;43456;PV;Deferido;"JUNTOS PELO ESPIRITO SANTO"
GILMAR ALVES BATISTA;GILMAR ALVES;Deputado Estadual;31091;PHS;Deferido;ESPIRITO SANTO MAIS FORTE
GILMAR JOSE MARIANO;GILMAR MARIANO;Deputado Estadual;77400;SD;Deferido;POR UM ESPIRITO SANTO MELHOR
GILSIMAR BARBOSA ANASTÁCIO;GIL BARBOSA;Deputado Estadual;44544;PRP;Deferido;ESPÍRITO SANTO QUE DÁ CERTO
GILSON DOS SANTOS LOPES FILHO;GILSINHO LOPES;Deputado Estadual;22300;PR;Deferido;"JUNTOS PELO ESPIRITO SANTO"
GILSON HILARIO BARBOSA;PROFESSOR GILSON;Deputado Estadual;44450;PRP;Deferido;ESPÍRITO SANTO QUE DÁ CERTO
GISELLE ROCETTI ROBERTO NASCIMENTO;GISELLE NASCIMENTO;Deputado Estadual;40333;PSB;Aguardando julgamento;FRENTE POPULAR CAPIXABA
GIULIANNO CONRADO MATOS DOS ANJOS;GIULIANO DOS ANJOS;Deputado Estadual;44236;PRP;Deferido;ESPÍRITO SANTO QUE DÁ CERTO
GLAUBER DA SILVA COELHO;GLAUBER COELHO;Deputado Estadual;40000;PSB;Deferido;FRENTE POPULAR CAPIXABA
GLICE RIOS;MISSIONÁRIA GLICE;Deputado Estadual;44774;PRP;Deferido;ESPÍRITO SANTO QUE DÁ CERTO
GREICY ESTEVES SOARES;GREICY ESTEVES;Deputado Estadual;23789;PPS;Deferido;FRENTE POPULAR CAPIXABA
GREYCE MARA KEFFLER;GREYCE KEFFLER;Deputado Estadual;65444;PC do B;Deferido;ESPIRITO SANTO MAIS FORTE
GUERINO LUIZ ZANON;GUERINO ZANON;Deputado Estadual;15555;PMDB;Deferido;O ESPIRÍTO SANTO É MAIS
HAIANA BILLE VARGENS SANTOS;HAIANA BILLE;Deputado Estadual;54156;PPL;Deferido;"JUNTOS PELO ESPIRITO SANTO"
HAROLDO CORREA ROCHA;HAROLDO ROCHA;Deputado Estadual;15001;PMDB;Deferido;O ESPIRÍTO SANTO É MAIS
HELEN CRISTINA DA SILVA OLIVEIRA;HELEN VEIGA;Deputado Estadual;45011;PSDB;Deferido;POR UM ESPIRITO SANTO MELHOR
