Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
MANOEL ANDRE DO NASCIMENTO NETO;SGT. ANDRE NASCIMENTO;Deputado Federal;3345;PMN;Deferido;PMN
MÁRCIO COSTA MACÊDO;MÁRCIO MACÊDO;Deputado Federal;1313;PT;Deferido;AGORA É A VEZ DO POVO
MARCOS LUIZ DOS SANTOS;MARCOS LUIZ;Deputado Federal;5412;PPL;Deferido;PPL
MARIA AUXILIADORA DE SANTANA;DÔRA SANTANA;Deputado Federal;2500;DEM;Deferido;SERGIPE MEU AMOR
MARIA DAS GRAÇAS SANTOS BARROS;PASTORA GRAÇA;Deputado Federal;5177;PEN;Deferido;SERGIPE MEU AMOR
MARIA DE FÁTIMA ANDREA DOS SANTOS;FÁTIMA ANDREA;Deputado Federal;1369;PT;Deferido;AGORA É A VEZ DO POVO
MARIA JOSE VIEIRA DA SILVA SOUZA;NEGUINHA;Deputado Federal;1211;PDT;Deferido;AGORA É A VEZ DO POVO
MARIA LÚCIA DA COSTA;MARIA LÚCIA;Deputado Federal;4344;PV;Deferido;SERGIPE MEU AMOR
MARIA LÚCIA MENDES DA SILVA LAPA;LÚCIA DE VADO;Deputado Federal;9013;PROS;Deferido;AGORA É A VEZ DO POVO
MICHELLE MONTEIRO SIMPLICIO;MICHELLE;Deputado Federal;3355;PMN;Deferido;PMN
MONASHINE SANTOS MODESTO;MONASHINE;Deputado Federal;5030;PSOL;Deferido;FRENTE DE ESQUERDA - LUTAR PARA TRANSFORMAR SERGIPE
NILSON NASCIMENTO LIMA;NILSON LIMA;Deputado Federal;2323;PPS;Deferido;SERGIPE MEU AMOR
ODAIR AMBROSIO;ODAIR;Deputado Federal;5001;PSOL;Deferido;FRENTE DE ESQUERDA - LUTAR PARA TRANSFORMAR SERGIPE
PATRICIA SANTOS CHIRIFE;PATRICIA CHIRIFE;Deputado Federal;4455;PRP;Renúncia;AGORA É A VEZ DO POVO
PAULO ROBERTO DE ALMEIDA TEIXEIRA;BETO TEIXEIRA;Deputado Federal;3300;PMN;Deferido;PMN
PAULO VIEIRA DOS ANJOS;PAULINHO DA UNIÃO TUR;Deputado Federal;2828;PRTB;Deferido;PRTB
RAIMUNDO GUIMARÃES PRIMO;PEIXE;Deputado Federal;2340;PPS;Deferido;SERGIPE MEU AMOR
