Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
SINEZIO JOAQUIM DA PAIXÃO;SINEZIO BAIANO;Deputado Estadual;65125;PC do B;Deferido;REAGE TOCANTINS
SOLANGE JANE  TAVARES DUAILIBE DE JESUS;SOLANGE DUAILIBE;Deputado Estadual;77000;SD;Deferido;TOCANTINS OLHANDO PRA FRENTE
SONIA MARIA DA COSTA;PROFª SONNIA;Deputado Estadual;22345;PR;Deferido;TOCANTINS OLHANDO PRA FRENTE
SÔNIA MARIA SOUSA CARNEIRO;SONIA MUNDIM;Deputado Estadual;55001;PSD;Aguardando julgamento;A EXPERIENCIA FAZ A MUDANÇA 2
STALIN JUAREZ GOMES BUCAR;STALIN BUCAR;Deputado Estadual;77111;SD;Deferido;TOCANTINS OLHANDO PRA FRENTE
SUELLEN CAROLINA RODRIGUES LUSTOSA;SUELLEN LUSTOSA;Deputado Estadual;45222;PSDB;Deferido;TOCANTINS OLHANDO PRA FRENTE
SUSAN SUELY PRADO;SUSAN PRADO;Deputado Estadual;90222;PROS;Renúncia;REAGE TOCANTINS
TAHINA MARLA ALVES DA SILVA;TAHINA;Deputado Estadual;44444;PRP;Aguardando julgamento;RENOVA TOCANTINS
TANARA NASCIMENTO AGUIAR OLIVEIRA;TANARA AGUIAR;Deputado Estadual;55333;PSD;Aguardando julgamento;A EXPERIENCIA FAZ A MUDANÇA 2
TEREZA ALVES PUGAS;TEREZA PUGAS;Deputado Estadual;13008;PT;Aguardando julgamento;Frente Popular por uma Alternativa de Mudança
TEREZINHA POINCARE ANDRADE COSTA AGUIAR;TEREZINHA ANDRADE;Deputado Estadual;55500;PSD;Renúncia;A EXPERIENCIA FAZ A MUDANÇA 2
TIAGO BRAGA PEREIRA;TIAGO BRAGA;Deputado Estadual;51222;PEN;Deferido;TOCANTINS OLHANDO PRA FRENTE
UBALDO TENORIO CAVALCANTE;UBALDO TENORIO;Deputado Estadual;44440;PRP;Aguardando julgamento;RENOVA TOCANTINS
UDISON COELHO BANDEIRA;UDISON BANDEIRA;Deputado Estadual;15102;PMDB;Aguardando julgamento;A EXPERIENCIA FAZ A MUDANÇA 2
VALDEMAR RODRIGUES LIMA JUNIOR;VALDEMAR JUNIOR;Deputado Estadual;55055;PSD;Aguardando julgamento;A EXPERIENCIA FAZ A MUDANÇA 2
VALDEREZ CASTELO BRANCO MARTINS;VALDEREZ;Deputado Estadual;11145;PP;Deferido;TOCANTINS OLHANDO PRA FRENTE
VALQUIRIA MOREIRA REZENDE;VALQUIRIA;Deputado Estadual;10000;PRB;Aguardando julgamento;RENOVA TOCANTINS
VILMAR ALVES DE OLIVEIRA;VILMAR;Deputado Estadual;77700;SD;Deferido;TOCANTINS OLHANDO PRA FRENTE
VILMAR SOUSA DE OLIVEIRA;VILMAR SOUSA;Deputado Estadual;13567;PT;Deferido;Frente Popular por uma Alternativa de Mudança
VIRGINIA TERESINHA DE MOURA;PROFESSORA VIRGINIA;Deputado Estadual;90555;PROS;Deferido;REAGE TOCANTINS
WALDSON PEREIRA SALAZAR;VALDISON;Deputado Estadual;13200;PT;Deferido;Frente Popular por uma Alternativa de Mudança
WANDERLEI BARBOSA CASTRO;WANDERLEI BARBOSA;Deputado Estadual;77100;SD;Deferido;TOCANTINS OLHANDO PRA FRENTE
WESLEY RODRIGUES SILVA;WESLEY DAS VANS;Deputado Estadual;36777;PTC;Aguardando julgamento;RENOVA TOCANTINS
WILMA SOARES DO NASCIMENTO;WILMA SOARES;Deputado Estadual;50144;PSOL;Deferido;PSOL
WILMAR ALVES DO NASCIMENTO;WILMAR ALVES;Deputado Estadual;40200;PSB;Deferido;PSB
YASMINE ULISSES DE FREITAS;YASMINE FREITAS;Deputado Estadual;13321;PT;Deferido;Frente Popular por uma Alternativa de Mudança
YGOR SOUSA CORTEZ;YGOR CORTEZ;Deputado Estadual;10100;PRB;Aguardando julgamento;RENOVA TOCANTINS
