Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
ACILON PEREIRA DA ROCHA;ACILON ROCHA;Senador 2º Suplente;500;PSOL;Renúncia;PSOL
ALDISON WISEMAN BARROS DE LYRA;TOM LYRA;Senador 2º Suplente;777;PR;Aguardando julgamento;A MUDANÇA QUE A GENTE VE
GUARACY BATISTA DA SILVEIRA;BISPO GUARACY;Senador 2º Suplente;155;PSD;Aguardando julgamento;A EXPERIENCIA FAZ A MUDANÇA
MARIA EDILEUZA SOARES MENDES;EDILEUZA;Senador 2º Suplente;211;PCB;Deferido;PCB
MÁRIO SILVIO BORGES DA SILVA;MÁRIO BORGES;Senador 2º Suplente;280;PRTB;Aguardando julgamento;PRTB
MAURO ZANI;MAURO ZANI;Senador 2º Suplente;900;PROS;Deferido;REAGE TOCANTINS
