Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
TALVANE RIBEIRO HORTEGAL;DR. TALVANE HORTEGAL;Deputado Federal;7077;PT do B;Deferido;POR UM MARANHÃO MAIS FORTE
TATIANA SANTOS PORTELA CARVALHO;TATIANA CARVALHO;Deputado Federal;1753;PSL;Deferido;DEMOCRATA TRABALHISTA
TERESINHA DE JESUS MESQUITA MATOS;TERESINHA DE JESUS;Deputado Federal;2777;PSDC;Deferido;DEMOCRATA TRABALHISTA
TEREZINHA D OLIVEIRA AMARO;TEREZINHA DO GUARANÁ;Deputado Federal;1456;PTB;Deferido;PRA FRENTE MARANHÃO 1
THALIA COSTA SOUSA;THALIA COSTA;Deputado Federal;1238;PDT;Deferido;TODOS PELO MARANHÃO 2
VALDENIR ARAUJO LIMA;VALDENIR ARAUJO LIMA;Deputado Federal;3613;PTC;Deferido;TODOS PELO MARANHÃO 2
VILSON DE JESUS SILVA;VILSON;Deputado Federal;1303;PT;Deferido;PRA SEGUIR EM FRENTE COM MUITO MAIS MUDANÇA
WALDIR MARANHÃO CARDOSO;WALDIR MARANHÃO;Deputado Federal;1111;PP;Deferido;TODOS PELO MARANHÃO 3
WALLAS SANTANA DE OLIVEIRA;WALLAS CASANOVA;Deputado Federal;3644;PTC;Deferido;TODOS PELO MARANHÃO 2
WASHINGTON LUIS CAMPOS RIO BRANCO;WASHINGTON RIO BRANCO;Deputado Federal;4343;PV;Deferido;PRA FRENTE MARANHÃO 1
WEVERTON ROCHA MARQUES DE SOUSA;WEVERTON ROCHA;Deputado Federal;1212;PDT;Deferido;TODOS PELO MARANHÃO 2
WILTON CARLOS REGO RIBEIRO;WILTON RIBEIRO;Deputado Federal;6545;PC do B;Deferido;TODOS PELO MARANHÃO 3
WOLMER DE AZEVEDO ARAUJO;WOLMER ARAUJO;Deputado Federal;1788;PSL;Deferido;DEMOCRATA TRABALHISTA
ZENI PEREIRA PINHEIRO;ZENI;Deputado Federal;6536;PC do B;Deferido;TODOS PELO MARANHÃO 3
