Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
MARCO AURELIO GONCALVES FERRAO COELHO;MARCO AURELIO;Senador 2º Suplente;163;PSTU;Deferido;PSTU
MARCOS CELIO PEREIRA DA CONCEIÇÃO;MARCOS CÉLIO;Senador 2º Suplente;541;PPL;Deferido;PPL
MARIA IDALCY DE SALES COUTINHO;IDALCY;Senador 2º Suplente;212;PCB;Deferido;PCB
PAULO DE TASSO ALVES MARTINS;PAULO DE TASSO;Senador 2º Suplente;500;PSOL;Deferido;PSOL
PAULO HENRIQUE CAMPOS MATOS;PAULO MATOS;Senador 2º Suplente;400;PPS;Deferido;TODOS PELO MARANHÃO
REMI RIBEIRO OLIVEIRA;REMI RIBEIRO;Senador 2º Suplente;151;PMDB;Deferido;PRA FRENTE MARANHÃO
