Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
FELIPE XAVIER FERREIRA;FELIPE FERREIRA;Deputado Estadual;45255;PSDB;Deferido;NOVO TEMPO
FLAVIO ESGAIB KAYATT;FLAVIO KAYATT;Deputado Estadual;45456;PSDB;Indeferido com recurso;NOVO TEMPO
FLAVIO NUNES DE ALMEIDA;FLAVIO NUNES;Deputado Estadual;44777;PRP;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS V
FRANCISCO CARLOS DA SILVA ROJAS;ROJAS AO EXTREMO;Deputado Estadual;36999;PTC;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
FRANCISCO MILITÃO SAMPAIO;MILITÃO;Deputado Estadual;36222;PTC;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
FREDERICO PENNA;PENNA;Deputado Estadual;20456;PSC;Deferido;MS CADA VEZ MELHOR III
GABINO ELIXECE LINO;GABINO LINO;Deputado Estadual;45789;PSDB;Deferido;NOVO TEMPO
GELSON FÉLIX DA CRUZ;GELSON FELIX;Deputado Estadual;43433;PV;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
GENIVALDA PEREIRA FERREIRA;GÊ MULHER;Deputado Estadual;36136;PTC;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
GENIVALDO BELARMINO DA SILVA;BELARMINO;Deputado Estadual;50124;PSOL;Deferido;PSOL
GENIVALDO MESSIAS DOS SANTOS;GENIVALDO SANTOS;Deputado Estadual;19119;PTN;Deferido;PTN
GEORGE TAKIMOTO;DR. GEORGE TAKIMOTO;Deputado Estadual;12012;PDT;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS IV
GERALDO MARTINS PASSOS FILHO;GERALDO MARTINS;Deputado Estadual;44017;PRP;Indeferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS V
GERSON SCHAUTZ;GERSON SCHAUSTZ;Deputado Estadual;14130;PTB;Deferido;MATO GROSSO DO SUL COM A FORÇA DE TODOS V
GETULIO GIDEÃO BAUERMEISTER;GETULIO GIDEÃO BAUERMEISTER;Deputado Estadual;43210;PV;Aguardando julgamento;MATO GROSSO DO SUL COM A FORÇA DE TODOS VI
