Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
MOISES SOARES DA CUNHA;MOISES CUNHA;Deputado Estadual;70113;PT do B;Deferido;FAZENDO MAIS POR NOSSA GENTE III
MOISÉS XAVIER SANTANA;CABO XAVIER;Deputado Estadual;36190;PTC;Deferido;JUNTOS PELO POVO
MOUHAMAD MOURAD;MOURAD;Deputado Estadual;36123;PTC;Deferido;JUNTOS PELO POVO
MUSTAF SAID;MUSTAF SAID;Deputado Estadual;44555;PRP;Deferido;FAZENDO MAIS POR NOSSA GENTE III
NAAHBILA MOREIRA DOS SANTOS;NAAHBILA SANTOS;Deputado Estadual;15999;PMDB;Deferido;RENOVAÇÃO E EXPERIÊNCIA 1
NATANIEL DE SOUZA BARROS JUNIOR;NATANIEL JUNIOR;Deputado Estadual;43033;PV;Indeferido;JUNTOS PELO POVO
NAYARA SILVA DE OLIVEIRA;NAYARA;Deputado Estadual;33036;PMN;Renúncia;PMN
NAZILDO DOS REIS OLIVEIRA;REV. NAZILDO REIS;Deputado Estadual;14567;PTB;Deferido;RENOVAÇÃO E EXPERIÊNCIA 1
NEDY SANTANA VALE;NEDY VALE;Deputado Estadual;11789;PP;Deferido;RENOVAÇÃO E EXPERIÊNCIA 1
NELIA CONCEIÇÃO MADY;NELIA MADY;Deputado Estadual;15321;PMDB;Deferido;RENOVAÇÃO E EXPERIÊNCIA 1
NELS NELSON OLIVEIRA DOS SANTOS;NELSON SANTOS;Deputado Estadual;40369;PSB;Deferido;PSB
NELSON CAVALCANTE CAMPOS;NELSINHO;Deputado Estadual;90789;PROS;Indeferido;FAZENDO MAIS POR NOSSA GENTE 1
NELSON RAIMUNDO DE OLIVEIRA AZEDO;NELSON AZEDO;Deputado Estadual;90456;PROS;Deferido;FAZENDO MAIS POR NOSSA GENTE 1
NEY ANDERSON BARBOSA PEREIRA;ENFERMEIRO NEY;Deputado Estadual;65300;PC do B;Deferido;PC do B
NIVALDO PEREIRA DA MOTA;NIVALDO MOTA;Deputado Estadual;50024;PSOL;Deferido;PSOL
ODER COELHO AURELIO;ODER AURELIO;Deputado Estadual;23000;PPS;Deferido;Renovação e Coragem
ODINEIA VIEIRA DA COSTA;PRETA;Deputado Estadual;70222;PT do B;Deferido;FAZENDO MAIS POR NOSSA GENTE III
ONACIO DANIS FERREIRA DA COSTA;ONACIO DANIS;Deputado Estadual;43555;PV;Deferido;JUNTOS PELO POVO
ORLANDO GUALBERTO CIDADE FILHO;ORLANDO CIDADE;Deputado Estadual;19799;PTN;Deferido;FAZENDO MAIS PELA NOSSA GENTE 5
ORLANDO LIMA BARROS;ORLANDO BARROS;Deputado Estadual;31234;PHS;Deferido;FAZENDO MAIS POR NOSSA GENTE II
ORLANDO PANTOJA SANTANA;PANTOJA DOS  VIGILANTE;Deputado Estadual;65500;PC do B;Renúncia;PC do B
OSMAN BATISTA BARRETO;OSMAN BARRETO;Deputado Estadual;45789;PSDB;Deferido;FAZENDO MAIS POR NOSSA GENTE 1
OSMAR RENATO RODRIGUES NETTO;OSMAR RODRIGUES;Deputado Estadual;45333;PSDB;Indeferido;FAZENDO MAIS POR NOSSA GENTE 1
OTACILA LEMOS BARRETO;PROFESSORA OTACILA;Deputado Estadual;25147;DEM;Indeferido;FAZENDO MAIS POR NOSSA GENTE II
OZANA AMORIM CACELLA;OZANA CACELLA;Deputado Estadual;54321;PPL;Deferido;RENOVAÇÃO E EXPERIÊNCIA 2
OZILENE SILVA TAVARES;LENE TAVARES;Deputado Estadual;23312;PPS;Deferido;Renovação e Coragem
PAULO CARLOS DE' CARLI;PAULO DE' CARLI;Deputado Estadual;45555;PSDB;Deferido;FAZENDO MAIS POR NOSSA GENTE 1
PAULO CESAR PAULA DE SALLES;PROFESSOR PAULO SALLES;Deputado Estadual;27177;PSDC;Deferido;RENOVAÇÃO E EXPERIÊNCIA 2
PAULO HENRIQUE REGIS DA CUNHA;ZÉ BONITINHO;Deputado Estadual;65111;PC do B;Deferido;PC do B
PAULO VITORINO DE FARIAS;PAULO FALCÃO;Deputado Estadual;31111;PHS;Deferido;FAZENDO MAIS POR NOSSA GENTE II
PEDRINHA LASMAR CRUZ;PEDRINHA LASMAR;Deputado Estadual;50180;PSOL;Deferido;PSOL
PEDRO BENTES NETO;PEDRO BENTES;Deputado Estadual;51000;PEN;Deferido;FAZENDO MAIS POR NOSSA GENTE II
PEDRO NUNES OLIVEIRA;RING BOXE;Deputado Estadual;43666;PV;Deferido;JUNTOS PELO POVO
PEDRO PRAXEDES DE LIMA;PALHAÇO QUIABO;Deputado Estadual;19018;PTN;Deferido;FAZENDO MAIS PELA NOSSA GENTE 5
PERICLES BARATA PIRES DE CARVALHO;PERI;Deputado Estadual;19222;PTN;Deferido;FAZENDO MAIS PELA NOSSA GENTE 5
PETRONIO SILVEIRA QUINTELO;DR. PETRONIO;Deputado Estadual;54007;PPL;Deferido;RENOVAÇÃO E EXPERIÊNCIA 2
PLATINY SOARES LOPES;PLATINY SOARES;Deputado Estadual;43190;PV;Aguardando julgamento;JUNTOS PELO POVO
PLINIO SOUZA DA CRUZ;PLINIO CRUZ;Deputado Estadual;31031;PHS;Indeferido com recurso;FAZENDO MAIS POR NOSSA GENTE II
PRUDENCIA CORDEIRO NETA DE AQUINO;PRUDENCIA COREIRO;Deputado Estadual;90010;PROS;Deferido;FAZENDO MAIS POR NOSSA GENTE 1
QUEZIA MAIA DE SOUZA;QUEZIA MAIA;Deputado Estadual;19003;PTN;Deferido;FAZENDO MAIS PELA NOSSA GENTE 5
QUITERIA ALVES PALHETA;IRMÃ QUITERIA;Deputado Estadual;15111;PMDB;Deferido;RENOVAÇÃO E EXPERIÊNCIA 1
RAFAEL DE ARAÚJO ROMANO JÚNIOR;RAFAEL ROMANO;Deputado Estadual;36666;PTC;Deferido;JUNTOS PELO POVO
RAFAEL LEMOS ASSAYAG;RAFAEL ASSAYAG;Deputado Estadual;45045;PSDB;Deferido;FAZENDO MAIS POR NOSSA GENTE 1
RAIMUNDA CARVALHO MENDONÇA;RAIMUNDA MENDONÇA;Deputado Estadual;31005;PHS;Deferido;FAZENDO MAIS POR NOSSA GENTE II
RAIMUNDA JUNIOR DA ROCHA PAULA;PAULA ROCHA;Deputado Estadual;14456;PTB;Deferido;RENOVAÇÃO E EXPERIÊNCIA 1
RAIMUNDO ALMEIDA DOS ANJOS FILHO;ALMEIDA;Deputado Estadual;33468;PMN;Indeferido;PMN
RAIMUNDO BULCÃO DA SILVA;BULCÃO;Deputado Estadual;31252;PHS;Deferido;FAZENDO MAIS POR NOSSA GENTE II
RAIMUNDO MENEZES DE ALMEIDA;RAIMUNDO MENEZES;Deputado Estadual;44155;PRP;Deferido;FAZENDO MAIS POR NOSSA GENTE III
RAIMUNDO NONATO DA SILVA;NATO LEITE;Deputado Estadual;90000;PROS;Deferido;FAZENDO MAIS POR NOSSA GENTE 1
RAIMUNDO NONATO DE FRANÇA FONSECA;NONATO FRANÇA;Deputado Estadual;23760;PPS;Deferido;Renovação e Coragem
RAIMUNDO NONATO GONÇALVES JR;JUNIOR MINEIRO;Deputado Estadual;27002;PSDC;Deferido;RENOVAÇÃO E EXPERIÊNCIA 2
RAIMUNDO NONATO NASCIMENTO DE ANDRADE;PALHAÇO LERO LERO;Deputado Estadual;27456;PSDC;Deferido;RENOVAÇÃO E EXPERIÊNCIA 2
RAIMUNDO OLIMPIO FURTADO NETO;RAIMUNDO FURTADO;Deputado Estadual;19159;PTN;Deferido;FAZENDO MAIS PELA NOSSA GENTE 5
RAIMUNDO SILVANO FRAZÃO;SILVANO FRAZÃO;Deputado Estadual;22666;PR;Deferido;FAZENDO MAIS POR NOSSA GENTE III
RAIMUNDO SOUZA DA SILVA;MONTEIRO;Deputado Estadual;70122;PT do B;Deferido;FAZENDO MAIS POR NOSSA GENTE III
RAMIRO GONÇALVES DE ARAUJO;RAMIRO;Deputado Estadual;12014;PDT;Deferido;Renovação e Coragem
RANIEL FERNANDES DA COSTA;RANIEL FERNANDES;Deputado Estadual;33456;PMN;Deferido;PMN
RAPHAELA SEIXAS GONÇALVES;RAPHAELA SEIXAS;Deputado Estadual;12111;PDT;Deferido;Renovação e Coragem
REGINALDO AZEVEDO RAMOS;PROFESSOR RÉGIS;Deputado Estadual;43147;PV;Deferido;JUNTOS PELO POVO
REIZO FELICIO DA SILVA CASTELO BRANCO MAUÉS;REIZO CASTELO BRANCO;Deputado Estadual;14555;PTB;Deferido;RENOVAÇÃO E EXPERIÊNCIA 1
RENAN CRUZ BELMIRO;RENAN BELMIRO;Deputado Estadual;27012;PSDC;Deferido;RENOVAÇÃO E EXPERIÊNCIA 2
RENATA DE SOUZA MILLER;RENATA MILLER;Deputado Estadual;19127;PTN;Deferido;FAZENDO MAIS PELA NOSSA GENTE 5
RENATA FONSECA QUEIROZ;RENATA QUEIROZ;Deputado Estadual;19010;PTN;Deferido;FAZENDO MAIS PELA NOSSA GENTE 5
RENATO FERREIRA DO NASCIMENTO;RENATO FERREIRA;Deputado Estadual;43137;PV;Deferido;JUNTOS PELO POVO
RENATO NASCIMENTO DE CASTRO;RENATO CASTRO;Deputado Estadual;25610;DEM;Deferido;FAZENDO MAIS POR NOSSA GENTE II
RENÊ OLIVEIRA FARIAS;RENÊ FARIAS;Deputado Estadual;10555;PRB;Deferido;RENOVAÇÃO E EXPERIÊNCIA 1
RICARDO ABRAHIM BELLO AMBROSIO;RICARDO LOVE;Deputado Estadual;40000;PSB;Deferido;PSB
RICARDO FACUNDO DO VALLE;RICARDO DO VALLE;Deputado Estadual;40404;PSB;Deferido;PSB
RITA MARIA DA SILVA SIQUEIRA;RITINHA SIQUEIRA;Deputado Estadual;40840;PSB;Deferido;PSB
ROBELSON OLIVEIRA DE LIMA;CHEGOU CHEGOU;Deputado Estadual;43231;PV;Indeferido;JUNTOS PELO POVO
ROBERTO BARRETO DE SOUZA;ROBERTO BARRETO;Deputado Estadual;43333;PV;Deferido;JUNTOS PELO POVO
ROBERTO NEILO CAVALCANTE PORTO JUNIOR;JUNIOR LIRA;Deputado Estadual;19007;PTN;Deferido;FAZENDO MAIS PELA NOSSA GENTE 5
ROBSON DA SILVA TEIXEIRA;RAULZINHO;Deputado Estadual;25111;DEM;Deferido;FAZENDO MAIS POR NOSSA GENTE II
ROBSON ELOI ABRANTES;ROBSON ELOI;Deputado Estadual;65333;PC do B;Indeferido;PC do B
ROBSON FERREIRA DIOZA;DIOZA DO MAUAZINHO;Deputado Estadual;40640;PSB;Deferido;PSB
ROBSON NONATO RODRIGUES DA GAMA;ROBSON GAMA;Deputado Estadual;11447;PP;Indeferido;RENOVAÇÃO E EXPERIÊNCIA 1
ROGERIO COSTA MENDES;ROGERIO MANAUS;Deputado Estadual;27666;PSDC;Deferido;RENOVAÇÃO E EXPERIÊNCIA 2
RONALD DA SILVA MAGALHÃES;RONALD MAGALHÃES;Deputado Estadual;36456;PTC;Indeferido;JUNTOS PELO POVO
RONALDO BARROSO TABOSA DOS REIS;TABOSA;Deputado Estadual;11222;PP;Deferido;RENOVAÇÃO E EXPERIÊNCIA 1
RONALDO FERNANDES DA SILVA;PROFº RONALDO FERNANDES;Deputado Estadual;51369;PEN;Deferido;FAZENDO MAIS POR NOSSA GENTE II
ROSA MARIA DE SOUZA NAZARE;ROSA MARIA;Deputado Estadual;12334;PDT;Deferido;Renovação e Coragem
ROSA MARIA OLIVEIRA DA SILVA;DONA ROSA;Deputado Estadual;43774;PV;Indeferido;JUNTOS PELO POVO
ROSANA SOCORRO FREITAS DA SILVA;ROSANA FREITAS;Deputado Estadual;19012;PTN;Indeferido;FAZENDO MAIS PELA NOSSA GENTE 5
ROSELY DA SILVA CAMPELLO;ROSELY CAMPELLO;Deputado Estadual;10931;PRB;Deferido;RENOVAÇÃO E EXPERIÊNCIA 1
ROSICLEIDE SOARES BRASIL FERREIRA;PROFESSORA ROSICLEIDE;Deputado Estadual;13866;PT;Deferido;RENOVAÇÃO E EXPERIÊNCIA 1
ROSILANGE DE AZEVEDO ARAÚJO;PRETO AZEVEDO;Deputado Estadual;25466;DEM;Indeferido;FAZENDO MAIS POR NOSSA GENTE II
ROSILENE ZOGAHIB GOMES;ROSILENE;Deputado Estadual;19157;PTN;Deferido;FAZENDO MAIS PELA NOSSA GENTE 5
ROSIVALDO OLIVEIRA CORDOVIL;ROSIVALDO CORDOVIL;Deputado Estadual;19455;PTN;Deferido;FAZENDO MAIS PELA NOSSA GENTE 5
RUBERNILSON DA PAZ TEIXEIRA;NEGO JIBÓIA;Deputado Estadual;40140;PSB;Deferido;PSB
RUI BARBOSA DE AZEVEDO JUNIOR;RUI JUNIOR;Deputado Estadual;40016;PSB;Deferido;PSB
RUI DA SILVA LOPES;RUI LOPES;Deputado Estadual;44888;PRP;Deferido;FAZENDO MAIS POR NOSSA GENTE III
SALES BOTELHO DA SILVA;SALES BOTELHO;Deputado Estadual;44567;PRP;Deferido;FAZENDO MAIS POR NOSSA GENTE III
SALOMÃO SOZINHO VALENTE;SALOMÃO VALENTE;Deputado Estadual;12777;PDT;Deferido;Renovação e Coragem
SÂMARA SILVA BATISTA DE CARVALHO;SÂMARA CARVALHO;Deputado Estadual;90333;PROS;Indeferido;FAZENDO MAIS POR NOSSA GENTE 1
SANCAO QUEIROZ FELIX;DR. SAN FÉLIX;Deputado Estadual;19456;PTN;Deferido;FAZENDO MAIS PELA NOSSA GENTE 5
SANNER SANTOS COSTA DA SILVA;SANNER COSTA;Deputado Estadual;17000;PSL;Indeferido;FAZENDO MAIS POR NOSSA GENTE III
SANSÃO RICARDO FLORES;PROFESSOR SANSÃO TIKUNA;Deputado Estadual;13333;PT;Deferido;RENOVAÇÃO E EXPERIÊNCIA 1
SANTIAGO PEREIRA DA SILVA FILHO;TIRIRICA DO AMAZONAS;Deputado Estadual;27122;PSDC;Deferido;RENOVAÇÃO E EXPERIÊNCIA 2
SARA DA CUNHA RUZZARIN;SARA RUZZARIN;Deputado Estadual;54999;PPL;Deferido;RENOVAÇÃO E EXPERIÊNCIA 2
SATURNINO DE CASTRO GALLO;SATURNINO GALLO;Deputado Estadual;28000;PRTB;Deferido;FAZENDO MAIS PELA NOSSA GENTE 5
SEBASTIÃO DA SILVA PESSOA;NONE;Deputado Estadual;33777;PMN;Deferido;PMN
SEBASTIÃO DA SILVA REIS;SABA REIS;Deputado Estadual;22123;PR;Deferido;FAZENDO MAIS POR NOSSA GENTE III
SEBASTIÃO SILVA DE ABREU;SEBASTIÃO ABREU;Deputado Estadual;36999;PTC;Deferido;JUNTOS PELO POVO
SERAFIM FERNANDES CORREA;SERAFIM CORREA;Deputado Estadual;40111;PSB;Deferido;PSB
SERGIO VASCONCELOS DOS SANTOS;SERGIO VASCONCELOS;Deputado Estadual;45633;PSDB;Deferido;FAZENDO MAIS POR NOSSA GENTE 1
SIDENY FREITAS DA COSTA;SIDENY COSTA;Deputado Estadual;70036;PT do B;Deferido;FAZENDO MAIS POR NOSSA GENTE III
SIDNEY ABTIBOL;SIDNEY ABTIBOL;Deputado Estadual;19233;PTN;Deferido;FAZENDO MAIS PELA NOSSA GENTE 5
SIDNEY MORAIS;PR. SIDNEY MORAIS;Deputado Estadual;70014;PT do B;Deferido;FAZENDO MAIS POR NOSSA GENTE III
SIDNEY PEREIRA NUNES;SIDNEY DA DIVERSIDADE;Deputado Estadual;40024;PSB;Deferido;PSB
